,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
310,Express Bus Terminal Station,36주,성신여대팔백집에전화했더라,이수역에서앎,고속터미널역맛집,ChaR,중국음식점,맛스타그램,먹스타그램,가지새우깐풍,팔백집,우리올까바,없어짐,,,,,,,,,,,,,,,,,,,,,,
311,Express Bus Terminal Station,36주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Express Bus Terminal Station,36주,인스타그램,instagram,선팔,맞팔,소통,데일리,daily,찍스타그램,먹스타그램,맛집,고속터미널역맛집,맛스타그램,파미에스테이션맛집,,,,,,,,,,,,,,,,,,,,
313,Express Bus Terminal Station,37주,foodist,푸디스트,잠원역맛집,신사역맛집,강남역맛집,고속터미널역맛집,고터역맛집,고터맛집,떡볶이맛집,서울떡볶이,잠원떡볶이,,,,,,,,,,,,,,,,,,,,,,
314,Express Bus Terminal Station,37주,산들애,한정식,고속터미널역맛집,맛나스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Express Bus Terminal Station,37주,신강,이흥용과자점,신세계백화점,신세계백화점강남,고속터미널역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Express Bus Terminal Station,37주,고속터미널역맛집,빌라드스파이시,즉석떡볶이,모듬튀김,산미구엘생맥주,손가락빌런,막샷,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Express Bus Terminal Station,37주,장어덮밥,마루심,고속터미널역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Express Bus Terminal Station,37주,jw메리어트호텔,더마고그릴,더마고그릴돌잔치,더마고그릴,서초맛집,서울맛집,서울맛집투어,호텔,호텔분위기,메리어트호텔,호텔리어,신반포로,신반포맛집,서초맛집,서초구맛집,고속터미널맛집,고속터미널역맛집,스테이크맛집,파스타,푸드엠씨꿈나무,,,,,,,,,,,,,
319,Express Bus Terminal Station,37주,랍스터핫도그,신세계강남점,더메나쥬리,강남맛집,강남고로케,강남핫도그,ad,빵,강남카페,강남,서초맛집,고속터미널역맛집,먹스타그램,일상,데일리,맞팔,선팔하면맞팔,좋아요,팔로우,인친,소통,빵맛집,,,,,,,,,,,
320,Express Bus Terminal Station,37주,텍사스데브라질,치팅데이,고속터미널역,JMT,고속터미널역맛집,이거먹으려고,일주일기다렸다,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Express Bus Terminal Station,37주,차돌마라탕면,차알,차알차돌마라탕면,마라탕면,마라탕,차알파미에스테이션,파미에스테이션,파미에스테이션맛집,파미에스테이션차알,센트럴시티,센트럴시티맛집,고속터미널,고속터미널맛집,반포,반포동,반포맛집,반포동맛집,고속터미널역,고속터미널역맛집,서초,서초맛집,,,,,,,,,,,,
322,Express Bus Terminal Station,37주,shakeshack,파미에스테이션,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Express Bus Terminal Station,38주,일번지육개장,고속터미널역,고속터미널역맛집,고속터미널맛집,고터,고터맛집,낙곱전골,곱창전골,전골,낙지,곱창,낙곱전골맛집,곱창전골맛집,맛집,먹방,맛점,맛스타그램,먹스타그램,맛있엉,,,,,,,,,,,,,,
324,Express Bus Terminal Station,39주,차알,고터맛집,고속터미널역맛집,파미에스테이션맛집,파미에스테이션,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Express Bus Terminal Station,41주,하트타임,반포맛집,로컬맛집,반포,돈까스,떡볶이,김치볶음밥,김볶밥맛집,먹스타그램,고속터미널,고속터미널역,고속터미널맛집,고터,고터맛집,고속터미널역맛집,반포상가,한강,반포한강,맛스타그램,맛집추천,맛집스타그램,일상,데일리,떡볶이그램,떡볶이맛집,,,,,,,,
326,Express Bus Terminal Station,42주,스튜디오300,파미에스테이션맛집,고속터미널역맛집,고터맛집,진영언니가희언니,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Express Bus Terminal Station,38주,고속터미널맛집,고속터미널역맛집,파미에스테이션맛집,데블스도어,맥주맛집,치킨맛집,생일미리축하,생일선물,청첩장,foodie,daily,,,,,,,,,,,,,,,,,,,,,,
328,Express Bus Terminal Station,38주,신세계백화점강남점,신세계백화점강남맛집,고속터미널역맛집,꼴라주,프렌치경양식,프렌치레스토랑,폭립과야채스틱,새우오일스파게티,,,,,,,,,,,,,,,,,,,,,,,,,
329,Express Bus Terminal Station,39주,빌라드스파이시,빌라드스파이시파미에스테이션점,파미에스테이션맛집,고속터미널역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Express Bus Terminal Station,39주,소이연남,고속터미널역맛집,파미에스테이션,고터는복잡해,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Express Bus Terminal Station,39주,먹방,도장깨기,실패,위가줄었나,말도안되,고속터미널역맛집,소이연남,소고기쌀국수,쏨땀,쌀국수맛집,soiyeonam,thailandfood,핫플레이스,위는뇌가지배한다,먹어도살안찌는체질이고싶다,경제적여유,시간적여유,한량이고싶다,돈많은백수가꿈입니다,먹스타그램,맛스타그램,다이어트스타그램,,,,,,,,,,,
332,Express Bus Terminal Station,39주,차알,고속터미널맛집,고속터미널역맛집,고터맛집,파미에스테이션맛집,반포맛집,반포동맛집,char,차돌마라탕면,마라탕,마라탕맛집,제네럴쏘치킨,치킨,중식,중식당,중식맛집,중국요리,미국식중국요리,존맛,존맛탱,jmt,먹스타,먹스타그램,돼지은,돼지은,,,,,,,,
333,Express Bus Terminal Station,40주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Express Bus Terminal Station,40주,고속터미널,고속터미널역,고속터미널역파스타,고속터미널역맛집,파스타,빠네,치즈폭탄,치킨샐러드,고르곤졸라,로제파스타,돼지,리미니,이랜드,이랜드잇,리미니고속터미널점,또가고싶다,왜,가까이에없냐,피자파스타,고속터미널맛집,서울,서울파스타,고속터미널파스타,seoul,먹부림,먹스타그램,맛스타그램,daily,소통,일상,,,
335,Express Bus Terminal Station,40주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Express Bus Terminal Station,40주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Express Bus Terminal Station,41주,일번지육개장,낙지곱창전골,곱창전골,고속터미널맛집,고속터미널역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Express Bus Terminal Station,41주,맛집탐방러,스튜디오300,강남,고속터미널역,파미에스테이션,파미에스테이션맛집,강남맛집,고속터미널역맛집,치즈베이컨볶음밥,눈꽃치즈가츠데판,강남가볼만한곳,맛스타,맛스타그램,맛집,맛집그램,맛집추천,데일리,선팔하면맞팔,언팔싫어요,소통해요,,,,,,,,,,,,,
340,Express Bus Terminal Station,41주,하트타임,반포,반포동,고속터미널,고속터미널역,고터맛집,고속터미널역맛집,반포맛집,서초맛집,돈까스,김치볶음밥,김치볶음밥맛집,김볶밥,먹스타그램,먹방,맛스타그램,일상,데일리,daily,,,,,,,,,,,,,,
341,Express Bus Terminal Station,41주,너무너무아끼는내사람,고속터미널역맛집,볶음면,만두,홍차케익,아이스라떼,너무귀한시간,타로도봤다,우리지금처럼만,행복해요,화이팅하자,,,,,,,,,,,,,,,,,,,,,,
342,Express Bus Terminal Station,41주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Express Bus Terminal Station,42주,케르반,파미에스테이션,고속터미널역맛집,데일리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Express Bus Terminal Station,42주,주님이먹여살려주시는인생,고터맛집,무월식탁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Express Bus Terminal Station,42주,신반포돌맹이,인스타그램,맛스타그램,먹스타그램,면스타그램,물냉면,함흥냉면,평양냉면투어,함흥냉면맛집,함냉맛집,서초구맛집,고속터미널역맛집,고속터미널맛집,고토맛집,반포맛집,반포동맛집,삼호가든사거리맛집,석쇠불고기,조선면옥,조선면옥본점,함흥냉면,흥남출신,,,,,,,,,,,
346,Express Bus Terminal Station,42주,공씨맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Express Bus Terminal Station,42주,강남뉴코아,다구오,스테이크,첫줄안녕,일상,일상스타그램,강남뉴코아아울렛,강남뉴코아맛집,다구오강남뉴코아점,스테이크맛집,고속터미널역,고속터미널역맛집,스테이크굽기,맛집그램,맛스타그램,먹스타그램,먹방샷,먹방,스테이크그램,맛집투어,소통,좋아요,,,,,,,,,,,
348,Express Bus Terminal Station,42주,고속터미널역맛집,데블스도어,치킨맛집,맥주맛집,버거맛집,맛스타그램,먹스타그램,일상,일상스타그램,데일리,daily,,,,,,,,,,,,,,,,,,,,,,
349,Express Bus Terminal Station,43주,기분좋은매운맛,군산오징어,8월,여름축제,8월축제,서울축제,가맹점,구로디지털단지맛집,구디맛집,고속터미널맛집,고속터미널역맛집,인천신현맛집,인천맛집,nc강서,강서구맛집,건대맛집,건대입구맛집,맛스타그램,쿡스타그램,잠실맛집,,,,,,,,,,,,,
350,Express Bus Terminal Station,43주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Express Bus Terminal Station,43주,고속터미널역맛집,고터역,매운찜닭,1인분,만원,천지삼계탕,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Express Bus Terminal Station,43주,마루심,히쯔마부시,장어덮밥,장어,장어구이,고속터미널맛집,반포맛집,강남맛집,고터맛집,고속터미널역,고속터미널역맛집,우나동,장어,몸보신,말복,반포마루심,서초마루심,마포마루심,맛집,데일리,먹스타그램,맛스타그램,푸드파이터,foodstagram,foodporn,,,,,,,,
353,Express Bus Terminal Station,43주,소이연남,파미에스테이션맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Express Bus Terminal Station,43주,소이연남,파미에스테이션,파미에스테이션맛집,고속터미널맛집,고속터미널역맛집,ricenoodles,원버섯,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Express Bus Terminal Station,44주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Express Bus Terminal Station,44주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Express Bus Terminal Station,44주,소이연남,소이연남5주년,소이연남파미에스테이션,쌀국수맛집,쌀국수,소고쌀국수,소이뽀삐아,고속터미널역맛집,고속터미널맛집,고터역,고터역맛집,서울맛집,,,,,,,,,,,,,,,,,,,,,
358,Express Bus Terminal Station,44주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Express Bus Terminal Station,44주,아비꼬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Express Bus Terminal Station,44주,담장옆에국화꽃,서래마을맛집,반포동맛집,고속터미널역맛집,팥빙수맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Express Bus Terminal Station,44주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Express Bus Terminal Station,45주,떡볶이,몇개만,먹었으니까,살안쪄,괜찮아,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Express Bus Terminal Station,45주,맛집,고터맛집,고속터미널맛집,고속터미널역맛집,일상,맛집추천,커리맛집,태국음식점,태국요리맛집,푸팟퐁커리,eat,instafood,instafollow,follow,cook,thaifood,food,instagood,팔로우,일상,요리,맞팔,,,,,,,,,,,
364,Express Bus Terminal Station,45주,먹스타,먹스타그램,고속터미널역맛집,삼송빵집고터점,삼송빵집,소보로팥빵,food,foodstagram,delicious,jmt,bread,,,,,,,,,,,,,,,,,,,,,,
365,Express Bus Terminal Station,45주,쟈니로켓버거,쟈니로켓,고속터미널역맛집,햄버거,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Express Bus Terminal Station,45주,순대실록,고터맛집,순대맛집,고속터미널,고속터미널역,고속터미널맛집,고속터미널역맛집,고터순대,순대실록,순대철판볶음,순대스테이크,고터순대실록,맛집,맛스타그램,맛집스타그램,맛집탐방,인친,소통,선팔,맞팔,선팔맞팔,데일리,일상,주말데이트,,,,,,,,,
367,Express Bus Terminal Station,45주,고속터미널맛집,고속터미널역,고속터미널역맛집,고터맛집,고터술집,고터,일번지육개장,곱창전골,계란말이,불금,진로이즈백,진로소주,과음,호프집,한치,건순이들,알럽건순,얼스타그램,셀스타그램,셀카,셀피,먹스타그램,맛스타그램,술스타그램,찌닝,,,,,,,,
368,Express Bus Terminal Station,45주,고속터미널맛집,파미에스테이션맛집,아이엠어버거,수제버거맛집,수제버거,파미에스테이션,고터맛집,먹스타그램,강남맛집,,,,,,,,,,,,,,,,,,,,,,,,
369,Express Bus Terminal Station,46주,파미에스테이션,고속터미널역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Express Bus Terminal Station,46주,텍사스데브라질,고속터미널,강남,고속터미널맛집,맛집,서울,강남맛집,강남,고속터미널역맛집,seoul,food,foodie,steak,스테이크,뷔페,,,,,,,,,,,,,,,,,,
371,Express Bus Terminal Station,46주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Express Bus Terminal Station,46주,곱창순두부,일번지육개장,잠원동맛집,고속터미널역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Express Bus Terminal Station,46주,고속터미널역맛집,고터파스타,lunarich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Express Bus Terminal Station,46주,육회비빔밥,면주방,고속터미널역,고속터미널역맛집,맛집답게,유일하게,브레이크타임없음,또먹고싶다,맛집추천,고터맛집,데이트,사랑그램,,,,,,,,,,,,,,,,,,,,,
375,Express Bus Terminal Station,47주,일번지육개장,곱창전골,고속터미널역,고속터미널역맛집,고터맛집,먹스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Express Bus Terminal Station,47주,파미에스테이션맛집,면주방,파미에스테이션,고속터미널역맛집,먹스타그램,먹스타맞팔,food,f4f,foodstagram,,,,,,,,,,,,,,,,,,,,,,,,
377,Express Bus Terminal Station,47주,공씨맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Express Bus Terminal Station,47주,고속터미널맛집,고터맛집,냉면맛집,고속터미널역맛집,반포맛집,감슐랭,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Express Bus Terminal Station,48주,다이렉트결혼준비,평일데이트,고속터미널역맛집,생맥주맛집,데블스도어,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Express Bus Terminal Station,48주,장어덮밥맛집,반포맛집,고속터미널역맛집,일상,잘먹었습니다,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Express Bus Terminal Station,48주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Express Bus Terminal Station,48주,고속터미널,고속터미널맛집,고속터미널역맛집,고속터미널역,파미에스테이션,파미에스테이션맛집,파미에스테이션카페,사케동,사케동,사케동맛집,연어동,연어사시미,연어덮밥,연어덮밥맛집,연어덮밥,연어사시미,연어,연어회,salmonsashimi,salmons,salmon,salmonlover,salmone,sashimi,sashimis,sashimilover,사시미,와라쿠샤샤,와라쿠,샤샤,,,
383,Express Bus Terminal Station,49주,눈꽃빙수,눈꽃빙수,빙수,빙수맛집,빙수카페,팥빙수,팥빙수,팥빙수맛집,팥빙수,디저트맛집,디저트그램,디저트카페,빙수타그램,1일1빙수,담장옆에국화꽃,고속터미널,고속터미널맛집,고속터미널역맛집,고속터미널역,단호박,단호박죽,단호박빙수,iceflakes,iceflake,우유빙수,밀크빙수,밀크빙수,파미에스테이션,파미에스테이션맛집,파미에스테이션카페,,,
384,Express Bus Terminal Station,49주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,Express Bus Terminal Station,49주,생활의달인,와라쿠샤샤,고속터미널역맛집,주말,잔뜩기대함,음,난잘모르겠네,우동맛을,,,,,,,,,,,,,,,,,,,,,,,,,
386,Express Bus Terminal Station,49주,공씨맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Express Bus Terminal Station,49주,고속터미널,담은,고속터미널담은,전,막걸리,나드리쫄면,나드리담은골뱅이쫄면,육전,돈담은육전,고속터미널역맛집,고터맛집,,,,,,,,,,,,,,,,,,,,,,
388,Express Bus Terminal Station,49주,고속터미널,담은,고속터미널담은,막걸리,방앗간떡볶이,백순대,고속터미널역맛집,고터맛집,,,,,,,,,,,,,,,,,,,,,,,,,
389,Express Bus Terminal Station,49주,고속터미널,담은,고속터미널담은,전,막걸리,모듬전,골뱅이,꼬막,나드리쫄면,나드리담은골뱅이쫄면,벌교꼬막,고속터미널역맛집,고터맛집,,,,,,,,,,,,,,,,,,,,
390,Express Bus Terminal Station,49주,엽기떡볶이,엽떡,착한맛,꿀조합,중국당면,주먹김밥,계란찜,나만의엽떡꿀조합,엽떡꿀케미,동대문엽기떡볶이,떡볶이,엽떡이벤트,엽기떡볶이신반포점,고속터미널역맛집,서초구,신세계백화점,먹고쇼핑,떡볶이그램,jmt,1일1엽떡,먹스타그램,맛맛맛,먹방스타그램,먹방일기,기정,tteokbokki,koreanfood,spicy,기정,기정,,,
391,Express Bus Terminal Station,49주,공씨맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Express Bus Terminal Station,50주,무월식탁,파미에스테이션,파미에스테이션맛집,고속터미널맛집,고속터미널역맛집,한방보쌈,간장새우,간장새우덮밥,강남역맛집,오늘뭐먹지,맛집,서울맛집,강남맛집,강남핫플레이스,서울핫플,food,JMT,데일리,일상,핫플,먹스타그램,맛스타그램,소통,맞팔,,,,,,,,,
394,Express Bus Terminal Station,50주,먹스타그램,맛집스타그램,장어덮밥,히쯔마부시,마루심,강남맛집,반포맛집,선팔,맞팔,맛집,고속터미널역맛집,고속터미널맛집,고터맛집,,,,,,,,,,,,,,,,,,,,
395,Express Bus Terminal Station,50주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Express Bus Terminal Station,50주,해물파전,새우부추전,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Express Bus Terminal Station,50주,여름신메뉴,라임메밀국수,면주방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Express Bus Terminal Station,50주,오늘아님,면주방,갈비국수,육회비빔밥,육전,고속터미널맛집,고터맛집,맛집,맛스타그램,고속터미널역맛집,파미에스테이션맛집,파미에스테이션,,,,,,,,,,,,,,,,,,,,,
399,Express Bus Terminal Station,50주,오늘,정말,하루종일,배부르게,기름기쫙빠진,연탄불,양곱창,서래양곱창,맛있었다,잘먹었습니다,한달웃을양,다웃었네,서래마을맛집,고속터미널역맛집,양곱창맛집,,,,,,,,,,,,,,,,,,
400,Express Bus Terminal Station,50주,서울,고속터미널역맛집,베테랑,존마탱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Express Bus Terminal Station,50주,면주방,파미에스테이션,고속터미널맛집,맛집투어,onthetable,맛집스타그램,갈비국수,국수,면,noodles,통삼겹살덮밥,덮밥,한그릇요리,한그릇식사,혼밥,혼밥식당,,,,,,,,,,,,,,,,,
402,Express Bus Terminal Station,50주,고속터미널역맛집,고터맛집,아이엠어버거,iamaburger,burger,버거,hamburger,햄버거,햄버거맛집,버거맛집,수제버거,수제버거맛집,맛집그램,맛집,맛집체험단,서울맛집투어,서울맛집추천,맛집블로거,블로거,blogger,,,,,,,,,,,,,
403,Express Bus Terminal Station,50주,콩부인,congbuin,비건,맛집,먹방,먹스타그램,vegan,비건,건강식,고속터미널역맛집,센텀맛집,친스타그램,셀스타그램,파미에스테이션,,,,,,,,,,,,,,,,,,,
404,Express Bus Terminal Station,51주,고속터미널맛집,중국성,짜장면,사천탕수육,게살볶음밥,foodporn,instafood,먹방,koreanfood,잠원동맛집,고속터미널역맛집,고터맛집,중국성반포본점,한강배달맛집,,,,,,,,,,,,,,,,,,,
405,Express Bus Terminal Station,51주,고속터미널역맛집,동해일식,복지리탕,고터에서,냉면이나,모밀국수,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Express Bus Terminal Station,51주,직장인,저녁식사,삼겹살,서초구,서초,고속터미널역맛집,고터역맛집,맛집,고속터미널역,고터역,저녁,고기스타그램,먹스타그램,음식스타그램,맛스타그램,일상,음식,존맛탱,데일리,맞팔,foodpics,daily,foodstagram,food,jmt,f4f,,,,,,,
407,Express Bus Terminal Station,51주,고속터미널역,고속터미널역맛집,데블스도어센트럴시티점,맥주이름,까먹음,일단한잔에만원,시금치피자,새우뭐시기리조또,분위기갑,재방문의사있음,이건우리만웃긴거겠지,찡긋,0617,,,,,,,,,,,,,,,,,,,,
408,Express Bus Terminal Station,51주,20190616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Express Bus Terminal Station,51주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Express Bus Terminal Station,51주,고속터미널지하상가,오므라이스,김치볶음밥,떡만두국,얼큰수제비,춘천막국수,서초구맛집,고속터미널맛집,고속터미널역맛집,반포동맛집,미식,먹방,먹방그램,먹방스타그램,먹스타,먹스타그램,맛스타,맛스타그램,맛스타그램,먹거리,먹거리그램,먹거리스타그램,instafood,푸드파이터,foodstargram,먹부림,먹부림그램,먹부림스타그램,,,,,
411,Express Bus Terminal Station,51주,반포동,우마이도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Express Bus Terminal Station,51주,고속터미널역맛집,아웃백,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Express Bus Terminal Station,52주,데블스도어,고속터미널역맛집,아끼는동생,멕시칸피자,감자튀김이랑,하이볼,두잔,다이소득템,,,,,,,,,,,,,,,,,,,,,,,,,
414,Express Bus Terminal Station,52주,오늘점심,고속터미널역맛집,텍사스데브라질,간만에,샐러드도가득,간이센편이지만,jmt,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Express Bus Terminal Station,52주,텍사스데브라질,결기,배부른오후,고속터미널역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Express Bus Terminal Station,52주,고속터미널맛집,고속터미널역맛집,잠원동맛집,잠원맛집,한신치킨,잠원동한신치킨,치킨맛집,양념치킨,양념치킨맛집,양치,양치맛집,수제비맛집,얼큰대합수제비,고터맛집,,,,,,,,,,,,,,,,,,,
417,Express Bus Terminal Station,52주,고속터미널역,빌라드스파이시,떡볶이,고속터미널역점심,고속터미널역맛집,빌라드스파이시파미에스테이션,tteokbokki,koreanfood,koreandish,,,,,,,,,,,,,,,,,,,,,,,,
418,Express Bus Terminal Station,52주,빌라드스파이시,빌라드스파이시떡볶이,떡볶이,떡볶이맛집,서울떡볶이맛집,서울떡볶이,떡볶이투어,안복희로드,고속터미널역,고터맛집,고속터미널역맛집,서울맛집,서울맛집추천,복희야사랑해,파미에스테이션,파미에스테이션맛집,즉석떡볶이,오징어튀김,볶음밥,,,,,,,,,,,,,,
419,Express Bus Terminal Station,52주,스시마이우본점,회전초밥집,데이트,돼지커플의일상,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Express Bus Terminal Station,52주,파미에스테이션,홍대만뽀,만뽀,파미에스테이션맛집,일식집,주차가능,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,Express Bus Terminal Station,53주,서면회집,중앙로역맛집,중앙로옷가게,중앙로술집,고속터미널카페,고속터미널데이트,고속터미널지하상가,고속터미널역맛집,대구맛집그램,부산맛집그램,구찌탑핸들스몰,구찌가방선물,구찌추천백,구찌여성의류,,,,,,,,,,,,,,,,,,,
423,Express Bus Terminal Station,53주,국수나무,고터맛집,고속터미널맛집,고속터미널역맛집,서초맛집,서초구맛집,반포맛집,냉치정식,냉국수,치즈돈까스,국수,국수맛집,치돈,돈까스,돈까스맛집,존맛,존맛탱,jmt,먹스타,먹스타그램,돼지은,,,,,,,,,,,,
424,Express Bus Terminal Station,53주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Express Bus Terminal Station,53주,멜던,고터맛집,고속터미널맛집,고속터미널역맛집,파미에스테이션,파미에스테이션맛집,서초구맛집,meldone,안심트러플크림리조또,트러플리조또,리조또,리조또맛집,브런치,브런치맛집,브런치카페,양식,레스토랑,존맛,존맛탱,jmt,먹스타,먹스타그램,돼지은,돼지은,,,,,,,,,
426,Express Bus Terminal Station,53주,hazben,하즈벤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Express Bus Terminal Station,53주,베스킨라빈스31,아이스크림,고속터미널역,너는참달고나,바람과함께사라지다,자모카아몬드훠지,고터베스킨라빈스,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Express Bus Terminal Station,53주,고터육백집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Express Bus Terminal Station,53주,스시고,홍영진쉐프,서래마을맛집,반포맛집,스시오마카세,서래마을오마카세,오마카세맛집,조용한맛집,서래마을,초밥스타그램,일식코스,가성비갑,동네맛집,서초구맛집,고속터미널역맛집,,,,,,,,,,,,,,,,,,
430,Express Bus Terminal Station,53주,food,foodstagram,맛집,맛집추천,고기스타그램,고속터미널역맛집,포석정,지리산고추장두루치기,두루치기,두루치기맛집,,,,,,,,,,,,,,,,,,,,,,,
431,Express Bus Terminal Station,54주,loveseoul,ygrepublique,고속터미널역맛집,고속터미널역,사평역,맛집,소고기,돼지,서초구,좋아요,l4l,f4f,팔로우,먹스타그램,먹방,YG,,,,,,,,,,,,,,,,,
432,Express Bus Terminal Station,54주,빌라드스파이시,villadespicy,즉떡,즉석떡볶이,모둠튀김,산미구엘생맥주,sanmiguelbeer,존맛탱,먹스타그램,고속터미널맛집,고속터미널역맛집,파미에스테이션,파미에스테이션맛집,,,,,,,,,,,,,,,,,,,,
433,Express Bus Terminal Station,54주,파미에스테이션맛집,소이연남,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Express Bus Terminal Station,54주,삼백집,삼백집콩나물국밥,사장님국밥,센트럴시티맛집,국밥맛집,고속터미널맛집,고터맛집,고속터미널역맛집,고터콩나물국밥,,,,,,,,,,,,,,,,,,,,,,,,
435,Express Bus Terminal Station,54주,분위기좋은맛집,고속터미널역맛집,반포동맛집,친구들과함께하는저녁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Express Bus Terminal Station,54주,맛집,고속터미널뷔페,고속터미널역맛집,자연별곡,자연별곡강남뉴코아점,강남뉴코아아울렛맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Express Bus Terminal Station,54주,모던눌랑,고속터미널역맛집,퓨전중식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Express Bus Terminal Station,55주,고속터미널역맛집,할매충무김밥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Express Bus Terminal Station,55주,투쓰리모임,고속터미널역맛집,두끼떡볶이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Express Bus Terminal Station,55주,johnyrockets,자니로켓,자니로켓신세계강남점,스모키하우스,갈릭버거,먹스타그램,버거스타그램,버거추천,맛스타그램,신세계백화점강남점,고속터미널,고속터미널맛집,고속터미널역,고속터미널역맛집,,,,,,,,,,,,,,,,,,,
441,Express Bus Terminal Station,55주,고터맛집,파미에스테이션맛집,차알,먹스타맞팔,먹스타,먹스타소통,먹스타팔로우,차돌마라탕면,,,,,,,,,,,,,,,,,,,,,,,,,
442,Express Bus Terminal Station,55주,고속터미널역맛집,신반포맛집,반포쇼핑,만끽치킨,새우통살치킨,마약옥수수,생맥주,불금치맥,koreanchicken,koreanfood,,,,,,,,,,,,,,,,,,,,,,,
