,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
75,Seonjeongneung Station,1주,mango,망고,mangosteen,망고스틴,망고맛집,joinvite,조인바이트,강남,삼성동,선정릉역,코엑스,강남맛집추천,선정릉역맛집,선릉역맛집,강남구청맛집,강남테라스브런치카페,강남분위기좋은카페,애견동반카페,애플망고맛집,애플망고빙수맛집,따봉코리아,참따봉,강남이탈리안레스토랑,강남스테이크맛집,강남파스타맛집,wine,와인,와인페어링,강남와인,와인콜키지,
76,Seonjeongneung Station,1주,Repost,호텔크레센도서울,비앙브뉴레스토랑,삼성동호텔,삼성동호텔,선정릉역맛집,호텔크레센도서울,비앙브뉴레스토랑,이벤트,레스토랑이벤트,호텔이벤트,,,,,,,,,,,,,,,,,,,,
77,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Seonjeongneung Station,1주,녹차,말차,카페레꼴뜨,말차라떼,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Seonjeongneung Station,1주,호텔크레센도서울,비앙브뉴레스토랑,삼성동호텔,삼성동호텔,선정릉역맛집,호텔크레센도서울,비앙브뉴레스토랑,이벤트,레스토랑이벤트,호텔이벤트,,,,,,,,,,,,,,,,,,,,,
81,Seonjeongneung Station,1주,굿모닝,한주시작,월요병,빠샤,따봉,joinvite,조인바이트,강남,삼성동,선정릉역,코엑스,강남맛집추천,선정릉역맛집,선릉역맛집,강남구청맛집,강남테라스브런치카페,강남분위기좋은카페,애견동반카페,애플망고맛집,애플망고빙수맛집,따봉코리아,참따봉,강남이탈리안레스토랑,강남스테이크맛집,강남파스타맛집,wine,와인,와인페어링,강남와인,와인콜키지,
82,Seonjeongneung Station,1주,살루쪼,강남맛집,선정릉맛집,이태리음식,피자맛집,파스타맛집,선정릉역맛집,데이트코스추천,,,,,,,,,,,,,,,,,,,,,,,
83,Seonjeongneung Station,1주,조인바이트,joinvite,삼성동맛집,선정릉역맛집,삼성동카페,와인한잔,봉골레파스타,도심속힐링,테라스카페,,,,,,,,,,,,,,,,,,,,,,
84,Seonjeongneung Station,1주,XO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Seonjeongneung Station,1주,eel,stew,Koreanfood,Korea,food,foodstagram,,,,,,,,,,,,,,,,,,,,,,,,,
87,Seonjeongneung Station,1주,망고,애플망고,망고스틴,망고주스,망고빙수,joinvite,조인바이트,강남,삼성동,선정릉역,코엑스,강남맛집추천,선정릉역맛집,선릉역맛집,강남구청맛집,강남테라스브런치카페,강남분위기좋은카페,애견동반카페,애플망고맛집,애플망고빙수맛집,따봉코리아,참따봉,강남이탈리안레스토랑,강남스테이크맛집,강남파스타맛집,wine,와인,와인페어링,강남와인,와인콜키지,
88,Seonjeongneung Station,1주,선릉맛집,모범떡볶이1976,떡볶이,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Seonjeongneung Station,1주,joinvite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Seonjeongneung Station,1주,화해,절친노트,베스트후렌드,교우관계,하이파이브,joinvite,조인바이트,강남,삼성동,선정릉역,코엑스,강남맛집추천,선정릉역맛집,선릉역맛집,강남구청맛집,강남테라스브런치카페,강남분위기좋은카페,애견동반카페,애플망고맛집,애플망고빙수맛집,따봉코리아,참따봉,강남이탈리안레스토랑,강남스테이크맛집,강남파스타맛집,wine,와인,와인페어링,강남와인,와인콜키지,
