,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
773,Jeungmi Station,39주,유림닭도리탕,유림닭볶음탕,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,Jeungmi Station,39주,띠아낭,등촌맛집,등촌동베트남음식,반미맛집,베트남쌀국수,등촌역맛집,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,
775,Jeungmi Station,39주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Jeungmi Station,39주,갯마을산오징어포차,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,Jeungmi Station,40주,리미니가양점,리미니파스타,리미니,증미역맛집,맛스타그램,직장인의점심메뉴,하지만서비스는그닥,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Jeungmi Station,40주,유림보신원,닭볶음탕,이영자맛집,전지적참견시점맛집,청하맛집,증미산아래,증미역맛집,광화문살롱,가양카페,카페투어,,,,,,,,,,,,,,,,,,,,,,,
779,Jeungmi Station,40주,이느낌,한가위네일,빛나러,빛나다,첫줄,가을,2019,가양역맛집,발산역맛집,증미역맛집,마곡역맛집,한가위,여름,좋반,토요일,밤,굿나잇,9월,인스타그램,,,,,,,,,,,,,,
780,Jeungmi Station,40주,오이지,소고기회식,가양동회식,가양역회식,등촌동회식,강서구회식,강서구맛집,가양동맛집,가양역맛집,등촌동맛집,등촌역맛집,증미역맛집,가양조하,,,,,,,,,,,,,,,,,,,,
781,Jeungmi Station,41주,비주얼다이브,카드뉴스,가양동맛집,가양동,가양역맛집,양천향교역맛집,증미역맛집,증미역,양천향교역,이조면옥,제일식당,갑오곱창,양천꼬치집,냉삼맛집,냉동삼겹살맛집,꼬치구이맛집,,,,,,,,,,,,,,,,,
782,Jeungmi Station,41주,코끼리만두,증미역맛집,만두맛집,이영자맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Jeungmi Station,41주,습식숙성,건조숙성,월정떼루아,월정떼루와,가양조하,가양동고기집,가양동맛집,가양역맛집,등촌동맛집,등촌역맛집,증미역맛집,,,,,,,,,,,,,,,,,,,,,,
784,Jeungmi Station,41주,월정소나타,향기맛집,등촌동회식,등촌동맛집,가양동회식,가양동맛집,가양역맛집,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,
785,Jeungmi Station,41주,맛스타그램,먹스타그램,강서구맛집,증미역맛집,닭도리탕맛집,전참시맛집,토종닭도리탕,중독되는맛,유림닭도리탕,,,,,,,,,,,,,,,,,,,,,,,,
786,Jeungmi Station,42주,유림,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Jeungmi Station,42주,마켓로거스가양,가양이마트3층,증미역맛집,가양맛집,마켓로커스,한국집,부엉이돈까스,고베우동,속초중앙시장해물짬뽕,셰프리푸드트럭,달려라팬,온식당,종춘,인스타그램,인증많이하시고,시원한음료수,많이많이,받아가세요,,,,,,,,,,,,,,,
788,Jeungmi Station,42주,마켓로거스가양,가양이마트3층,증미역맛집,가양맛집,한국집,한식,전통육개장,아주맛나요,한끼식사로든든,양많아,배불러요,,,,,,,,,,,,,,,,,,,,,,
789,Jeungmi Station,42주,마켓로거스가양,가양이마트3층,증미역맛집,가양맛집,마켓로커스,한국집,순두부찌개,한식,다운날엔,역시,순두부찌개지,,,,,,,,,,,,,,,,,,,,,,
790,Jeungmi Station,42주,주말데이트,강서구맛집,증미역맛집,고기맛집,월정소나타,제주고기맛집,예쁜카페,증미역카페,고양이똥3,다음번엔고양이똥2,성인이귀욤,즐거운주말,,,,,,,,,,,,,,,,,,,,,
791,Jeungmi Station,42주,참새방앗간,이케맨,소소한행복,염창동맛집,염창동이자카야,증미역맛집,등촌동맛집,등촌동이자카야,,,,,,,,,,,,,,,,,,,,,,,,,
792,Jeungmi Station,42주,꿀주,쏘맥,월정소나타,강서구맛집,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Jeungmi Station,42주,증미역맛집,고기맛집,월정소나타,제주고기맛집,배에기름칠,주말데이트,먹스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,
794,Jeungmi Station,42주,김포공항,강서구맛집,등촌역맛집,등촌맛집,증미역맛집,증미맛집,가양역맛집,가양맛집,쌀국수,반미,분짜,껌승,짜조,띠아낭,베트남음식,고객님은왕,항상감사,사랑해요,포장가능,등촌CGV맛집,CGV등촌맛집,등촌CGV,CGV등촌,주말,데이트장소,혼밥,대한항공근처맛집,반미맛집,등촌동속베트남,핫플레이스,,,
795,Jeungmi Station,42주,월정소나타,제주오겹살,고민말고go,증미역맛집,가양역맛집,또왔지,3번째방문,내일뭐하지,,,,,,,,,,,,,,,,,,,,,,,,,
796,Jeungmi Station,42주,박가부대증미역점,빠네퐁두닭갈비,대박,엄청맛있다,증미역맛집,강서구닭갈비,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Jeungmi Station,42주,마켓로거스가양,가양이마트3층,증미역맛집,가양맛집,부엉이돈까스,고베우동,명란크림우동,아주기똥차요,먹어보면반할껄,안먹으면후회,강추강추,,,,,,,,,,,,,,,,,,,,,,
798,Jeungmi Station,43주,장족의발전,해결책,막국수,영업시간,주문,방문포장,아이파크아파트,백석중학교,실로암안과,골목식당,강서구청맛집,강서구맛집,등촌역맛집,염창역맛집,가양역맛집,증미역맛집,목동맛집,목동사거리맛집,백석초,백석중,대일외고,맛집추천,방송국놈들,맛스타,맛집스타그램,맛집그램,,,,,,,
799,Jeungmi Station,43주,맛집,맛집추천,증미역,증미역맛집,증미역피자,피자,피자맛집,맥주,맥주펍,피맥,피맥맛집,피맥하누스,먹스타그램,먹부림그램,일상,,,,,,,,,,,,,,,,,,
800,Jeungmi Station,43주,장족의발전,불금,불족,영업시간,주문,방문포장,아이파크아파트,백석중학교,실로암안과,골목식당,강서구청맛집,강서구맛집,등촌역맛집,염창역맛집,가양역맛집,증미역맛집,목동맛집,목동사거리맛집,백석초,백석중,대일외고,맛집추천,방송국놈들,맛스타,맛집스타그램,맛집그램,,,,,,,
801,Jeungmi Station,43주,서울,강서구,등촌동,증미역,맛집,참치,맛스타그램,먹스타그램,등촌동맛집,증미역맛집,동원참치,일상,데일리,daily,,,,,,,,,,,,,,,,,,,
802,Jeungmi Station,43주,마켓로거스가양,이마트가양점3층,이마트푸드코트,증미역맛집,가양맛집,한국집,코다리냉면,후루룩짭짭,후루룩짭짭,맛좋은냉면,여름엔,역시,냉면이진리,인친구함,선팔시맞팔,나랑친구해주세요,,,,,,,,,,,,,,,,,
803,Jeungmi Station,44주,마켓로거스가양,이마트가양점3층,증미역맛집,가양맛집,부엉이돈까스,고베우동,숯불차돌우동,단품메뉴,넘나맛나,넘나행복,,,,,,,,,,,,,,,,,,,,,,,
804,Jeungmi Station,44주,마켓로거스가양,이마트가양점3층,증미역맛집,가양맛집,셰프리푸드트럭,삼겹찰철판볶음밥,짜장소스는,달라고조름,오늘도,살찌는소리가들린다,다이어트는언제쯤,,,,,,,,,,,,,,,,,,,,,,
805,Jeungmi Station,44주,증미역,우마이,고향풍천장어,증미역맛집,증미역술집,이자카야,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,Jeungmi Station,44주,장족의발전,세트,영업시간,주문,방문포장,아이파크아파트,백석중학교,실로암안과,골목식당,강서구청맛집,강서구맛집,등촌역맛집,염창역맛집,가양역맛집,증미역맛집,목동맛집,목동사거리맛집,백석초,백석중,대일외고,맛집추천,방송국놈들,맛스타,맛집스타그램,맛집그램,,,,,,,,
807,Jeungmi Station,44주,전참시닭도리탕,강서구맛집,유림보신원,맛있는녀석들맛집,연예인맛집,찰밥,볶음밥,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,
808,Jeungmi Station,44주,맵단맵단,리미니,파스타맛집,리미니가양점,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,Jeungmi Station,44주,마켓로거스가양,이마트가양점3층,증미역맛집,가양맛집,셰프리푸드트럭,치즈함박스테이크,철판볶음밥,배불배불,이쁘다고,이모가양많이줬어요,다이어트중인데,맛있게먹으면0칼로리,완전꿀맛,존맛탱구리,,,,,,,,,,,,,,,,,,,
810,Jeungmi Station,44주,데일리스타그램,daily,쩌렁쩌렁,전참시맛집,이영자맛집,코끼리만두,김치만두,만두맛집,강서구맛집,증미역맛집,셀피,맛스타그램,맛있다,먹스타그램,진라면매운맛,라면먹방,좋아요그램,선팔하면맞팔,맞팔해요,소통해요,인친환영,follow,,,,,,,,,,,
811,Jeungmi Station,44주,마켓로거스가양,이마트가양점3층,증미역맛집,가양맛집,속초중앙시장해물짬뽕,새우볶음밥,짜징소스는서비스,짬뽕국물은,달라고조름,착한가격,완전JMT,강추강추,트친구함,선팔시맞팔,많이놀러와주세요,,,,,,,,,,,,,,,,,,
812,Jeungmi Station,44주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Jeungmi Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Jeungmi Station,44주,등촌역맛집,증미역맛집,곱창맛집,옛날한우곱창전문,한우곱창,모듬구이,온몸에곱창냄새,맛스타그램,먹스타그램,,,,,,,,,,,,,,,,,,,,,,,,
815,Jeungmi Station,44주,숯애닭,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Jeungmi Station,44주,김포공항,강서구맛집,등촌역맛집,등촌맛집,증미역맛집,증미맛집,가양역맛집,가양맛집,쌀국수,반미,분짜,껌승,짜조,띠아낭,베트남음식,고객님은왕,항상감사,사랑해요,포장가능,등촌CGV맛집,CGV등촌맛집,등촌CGV,CGV등촌,주말,데이트장소,혼밥,대한항공근처맛집,반미맛집,,,,,
817,Jeungmi Station,44주,유림,증미역맛집,맛집,맛집탐방,맛집추천,맛집스타그램,단백질,식단,한식,koreanfood,,,,,,,,,,,,,,,,,,,,,,,
818,Jeungmi Station,44주,마켓로거스가양,이마트가양점3층,증미역맛집,가양맛집,한국집,전통비빔밥,된장찌개,와서먹어보아요,강추,,,,,,,,,,,,,,,,,,,,,,,,
819,Jeungmi Station,44주,등촌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Jeungmi Station,45주,장족의발전,세트,영업시간,주문,방문포장,아이파크아파트,백석중학교,실로암안과,골목식당,강서구청맛집,강서구맛집,등촌역맛집,염창역맛집,가양역맛집,증미역맛집,목동맛집,목동사거리맛집,백석초,백석중,대일외고,맛집추천,방송국놈들,맛스타,맛집스타그램,맛집그램,,,,,,,,
821,Jeungmi Station,45주,장족의발전,깜짝,방문,깜짝선물,황송합니다,영업시간,주문,방문포장,아이파크아파트,백석중학교,실로암안과,골목식당,강서구청맛집,강서구맛집,등촌역맛집,염창역맛집,가양역맛집,증미역맛집,목동맛집,목동사거리맛집,백석초,백석중,대일외고,맛집추천,방송국놈들,맛스타,맛집스타그램,맛집그램,,,,,
822,Jeungmi Station,45주,등촌동,증미역,증미역맛집,태국음식맛집,빅소이,bigsoi,먹스타그램,팟타이꿍,텃만꿍,똠얌꿍쌀국수,,,,,,,,,,,,,,,,,,,,,,,
823,Jeungmi Station,45주,장족의발전,친구,선후배,아재,탈모,고민,의리,지리교육과,09,함께,20대,철부지,술,대환장파티,꽃,선물,감사,강서구청맛집,강서구맛집,등촌역맛집,염창역맛집,가양역맛집,증미역맛집,목동맛집,맛집그램,모임,회식,예약,단체주문,대환영,,,
824,Jeungmi Station,45주,주말,아재쓰나잇,증미단길,카페투어,증미역,고양이똥2,고똥2,똥2,고똥,증미역고양이똥2,고양이똥카페,고양이똥2카페,카페,커피숍,증미역카페,커피,커피스타그램,커피맛집,디저트,디저트맛집,맛스타그램,증미역맛집,힐링,힐링스타그램,일상,일상소통,일상스타그램,사진,사진촬영,사진스타그램,,,
825,Jeungmi Station,45주,등촌동,증미역,증미역맛집,태국음식맛집,빅소이,bigsoi,먹스타그램,팟타이꿍,텃만꿍,똠얌꿍쌀국수,,,,,,,,,,,,,,,,,,,,,,,
826,Jeungmi Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Jeungmi Station,45주,월정떼루아,가양조하,가양역맛집,가양동맛집,증미역맛집,등촌역맛집,강서구맛집,강서구와인,,,,,,,,,,,,,,,,,,,,,,,,,
828,Jeungmi Station,45주,고양이똥카페,증미단길,증미역맛집,카페,주말,아아,아재들,모닝커피,,,,,,,,,,,,,,,,,,,,,,,,,
829,Jeungmi Station,45주,닭도리탕,밍슐랭가이드,염창역맛집,증미역맛집,닭볶음탕맛집,유림보신원,전참시맛집,닭볶음탕,맛스타그램,,,,,,,,,,,,,,,,,,,,,,,,
830,Jeungmi Station,45주,쌈밥정식,쌈밥,제육볶음,순두부찌개,실비김치,김치,백반,점심,런치,한국밥상,한국인의밥상,한식맛집,한식,증미,가양,9호선,9호선맛집,증미역맛집,먹는게남는거,한국인의밥상,한국로드,서울로드,비오는날,,,,,,,,,,
831,Jeungmi Station,45주,모던진진,강서구맛집,등촌동맛집,가양역맛집,증미역맛집,가성비최고,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,Jeungmi Station,45주,강서구맛집,증미역맛집,빅소이,을지로맛집,풍남골뱅이,낮술,친스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Jeungmi Station,45주,미래슐랭,미래슐랭서울,유림보신원,유림닭도리탕,유림,염창동맛집,증미역맛집,닭도리탕,닭볶음탕,jmt,너무맛있다,또가야지,,,,,,,,,,,,,,,,,,,,,
834,Jeungmi Station,45주,바질,잣,올리브유,호두,마늘,파마산치즈,월정떼루아,바질페스토,부자된느낌,바질페스토맛집,콜키지프리,와인콜키지프리,강서구와인,강서구맛집,강서구소고기,가양동맛집,가양역맛집,증미역맛집,등촌동맛집,염창동맛집,등촌역맛집,가양조하,,,,,,,,,,,
835,Jeungmi Station,45주,연안식당,밥도둑,멍게비빔밥,증미역맛스타그램,증미역미용실,증미역맛집,강서구연안식당,맛스타그램,가양역엔살롱,엔살롱,엔실장의,엔실장엔살롱,강서구미용실추천,,,,,,,,,,,,,,,,,,,,
836,Jeungmi Station,46주,맛집투어,증미역맛집,유림,청하단골집,닭도리탕,홍대룸즈에이,RH,방탈출스타그램,먹스타그램,,,,,,,,,,,,,,,,,,,,,,,,
837,Jeungmi Station,46주,가양맛집,유림보신원,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Jeungmi Station,46주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,Jeungmi Station,46주,장족의발전,영업시간,주문,방문포장,아이파크아파트,백석중학교,실로암안과,골목식당,강서구청맛집,강서구맛집,등촌역맛집,염창역맛집,가양역맛집,증미역맛집,목동맛집,목동사거리맛집,백석초,백석중,대일외고,맛집추천,방송국놈들,맛스타,맛집스타그램,맛집그램,군대,예비역,맹호,이등병,홧팅,,,,
840,Jeungmi Station,46주,중복,유림,닭볶음탕,웨이팅40분,중독적인맛,조미료맛가득,담엔꼭닭백숙,증미역맛집,유림닭도리탕,,,,,,,,,,,,,,,,,,,,,,,,
841,Jeungmi Station,46주,고똥2,카페놀이,카페탐방,카페인충전,카페추천,카페인충전,감성카페,등촌역맛집,카페맛집,등촌카페,증미역,증미카페,분위기깡패,증미역맛집,,,,,,,,,,,,,,,,,,,
842,Jeungmi Station,46주,자주가고싶다,고마워,많이발전했다,뚜스뚜스,toustous,가양역맛집,가양동맛집,증미역맛집,가양동카페,증미역카페,가양역카페,강서구카페,브런치,강서구맛집,이베리코,샐러드,봉골레,brunch,salad,pasta,coffee,,,,,,,,,,,,
843,Jeungmi Station,46주,마켓로거스가양,가양이마트3층,증미역맛집,가양맛집,부엉이돈까스,고베우동,부엉이돈카츠,JMT,맛있어요,사장님친절해요,또먹고싶어요,짱이에요,,,,,,,,,,,,,,,,,,,,,
844,Jeungmi Station,46주,가양맛집,리미니가양점,맵단맵단,여름신메뉴,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Jeungmi Station,46주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Jeungmi Station,46주,유림,닭도리탕,등촌맛집,강서구맛집,현슐랭그램,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Jeungmi Station,46주,내추럴와인,소와인,소고기,한우,숙성한우,월정떼루아,마인크랑,마인클랑,강서구와인,강서구맛집,가양조하,가양역맛집,가양동맛집,등촌동맛집,증미역맛집,,,,,,,,,,,,,,,,,,
848,Jeungmi Station,46주,다음주부턴한식에도들어가지롱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Jeungmi Station,46주,유림닭도리탕,토종닭도리탕,능이토종오리백숙,회식,등촌동,증미역맛집,일상,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Jeungmi Station,47주,마켓로거스가양,이마트가양점3층,증미역맛집,가양맛집,한국집,하남쭈꾸미,속초코다리냉면,부엉이돈까스,고베우동,속초중앙시장해물짬뽕,셰프리푸드트럭,달려라팬,온식당,종춘,인친구함,선팔시맞팔,많이많이놀러와주세요,매장에오시면,이쁘고잘생긴직원분들,볼수있음,,,,,,,,,,,,,
851,Jeungmi Station,47주,마켓로거스가양,이마트가양점3층,증미역맛집,가양맛집,한국집,삼계탕,삼계탕맛집,영양듬뿍,닭이튼실,살고기많아서좋아요,먹으면,몸이조아지는느낌,놀러와요,인친구함,선팔시맞팔,,,,,,,,,,,,,,,,,,
852,Jeungmi Station,47주,장족의발전,추천메뉴,영업시간,주문,방문포장,아이파크아파트,백석중학교,실로암안과,골목식당,강서구청맛집,강서구맛집,등촌역맛집,염창역맛집,가양역맛집,증미역맛집,목동맛집,목동사거리맛집,백석초,백석중,대일외고,맛집추천,방송국놈들,맛스타,맛집스타그램,맛집그램,,,,,,,,
853,Jeungmi Station,47주,등촌역맛집,통삼겹살,통목살,통생갈비,토하젓갈비빔밥,1등급한돈,삼겹살맛집,등촌역고깃집,증미역맛집,염창역맛집,등촌역삼겹살,먹스타그램,발산역고기집,강서구맛집,스토리앤,,,,,,,,,,,,,,,,,,
854,Jeungmi Station,47주,등촌동맛집,코끼리한상,샐러드,기본반찬,계란찜,해물파전,수제비,수육김치찜,밥두공기,맛스타그램,먹스타그램,가양역맛집,증미역맛집,직장인점심,직장인회식,계란찜맛집,해물파전맛집,수제비맛집,김치찜맛집,수육맛집,맞팔선팔환영,맛집,맛집스타그램,맛집탐방,맛집추천,,,,,,,,
855,Jeungmi Station,47주,마켓로거스가양,이마트가양점3층,증미역맛집,가양맛집,종춘,떡집,마켓로거스이용시,아메리카노가,1000원,1000원의행복,이거실화냐,당장마시자,인친구함,선팔시맞팔함,,,,,,,,,,,,,,,,,,,
856,Jeungmi Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,Jeungmi Station,47주,스파이더맨파프롬홈,더브리티시몰,등촌역맛집,가양역맛집,증미역맛집,삼국시대반점,중국집추천,등심탕수육,자장면,차돌박이짬뽕,주말아점,돌핀커플,주말데이트,맛집추천,,,,,,,,,,,,,,,,,,,
858,Jeungmi Station,47주,170714,장어,장어구이,육개장국수,강서구청,강서구청맛집,강서구,증미역,증미역맛집,가양역,가양역맛집,대한풍천장어,여름,몸보신,먹방,먹스타그램,jmt,잘먹었뜸니다,일상,일상스타그램,daily,,,,,,,,,,,,
859,Jeungmi Station,47주,수육김치찜,저탄고지,맛집스타그램,해물파전,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Jeungmi Station,47주,주말,브런치,증미단길,카페투어,증미역,고양이똥2,고똥2,똥2,고똥,카페,커피숍,증미역카페,커피,커피스타그램,커피맛집,디저트,디저트맛집,맛집,맛집스타그램,맛스타그램,증미역맛집,힐링,힐링스타그램,일상,일상소통,일상스타그램,사진,사진촬영,가족사진,사진스타그램,,,
861,Jeungmi Station,47주,장족의발전,야구,에어콘,홀매장,집돌이,집순이,주문,주문,방문포장,아이파크아파트,백석중학교,실로암안과,골목식당,강서구맛집,등촌동맛집,강서구청,강서구청맛집,염창맛집,증미역맛집,가양역맛집,목동역맛집,목동사거리,목동sbs,목동맘,맛집추천,맛스타그램,맛집탐방,맛집투어,배민족발,배민보쌈,,,
862,Jeungmi Station,47주,마켓로거스가양,증미역맛집,부엉이돈까스,눈꽃치즈돈카츠,단품메뉴,치즈가득,입에살살녹아요,짱이에요,,,,,,,,,,,,,,,,,,,,,,,,,
863,Jeungmi Station,47주,월정떼루아,월정소나타,가양역,증미역,강서구,가양역맛집,증미역맛집,강서구맛집,소고기,와인,한우,등심,채끝,토시살,안심,네추럴와인,김치말이국수,육회,맛집,맛스타그램,자랑,,,,,,,,,,,,
864,Jeungmi Station,47주,맵리맵단,리미니,파스타맛집,피자맛집,가양맛집,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Jeungmi Station,47주,월정소나타,제주돼지맛집,제주오겹살,오겹살맛집,제주목살,제주가브리살,제주항정살,가양동맛집,가양역맛집,증미역맛집,등촌동맛집,,,,,,,,,,,,,,,,,,,,,,
866,Jeungmi Station,47주,9호선맛집,증미역맛집,초복,삼계탕맛집,불금,맛스타그램,초복,먹스타그램,주말이다,,,,,,,,,,,,,,,,,,,,,,,,
867,Jeungmi Station,47주,사랑하는,아기뚱보,만나는날,항상,같이있지만,보고싶은,아뚱이,정기검진날,가벼운마음으로,저녁먹으러,병원근처,증미역맛집,최월선버섯매운탕,버섯매운탕,버섯추가,칼국수사리,마지막은,죽으로,마무리,국물이,끝내줘요,,,,,,,,,,,,
868,Jeungmi Station,47주,한우,소와인,내추럴와인바,마인클랑,로제,화이트,레드,월정떼루아,내추럴와인,내츄럴와인,강서구내추럴와인,강서구내츄럴와인,가양역맛집,가양동맛집,등촌동맛집,증미역맛집,콜키지프리,와인콜키지프리,강서구콜키지프리,강서구와인콜키지프리,가양조하,,,,,,,,,,,,
869,Jeungmi Station,47주,헤이즈,비도오고그래서,주문,주문,방문포장,아이파크아파트,백석중학교,실로암안과,골목식당,강서구맛집,등촌동맛집,강서구청,강서구청맛집,염창맛집,증미역맛집,가양역맛집,목동역맛집,목동사거리,목동sbs,목동맘,맛집추천,맛스타그램,맛집탐방,맛집투어,sbs등촌동공개홀,youtuber,배민족발,배민보쌈,,,,,
870,Jeungmi Station,48주,증미역맛집,연안식당,해물뚝배기,11000원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,Jeungmi Station,48주,등촌동맛집,등촌역맛집,염창동맛집,염창동맛집,증미역맛집,대흥족발,맛집,먹스타그램,일상,데일리,daily,맞팔,소통,인친,,,,,,,,,,,,,,,,,,,
872,Jeungmi Station,48주,주문,주문,방문포장,아이파크아파트,백석중학교,실로암안과,골목식당,강서구맛집,등촌동맛집,강서구청,강서구청맛집,염창맛집,증미역맛집,가양역맛집,목동역맛집,목동사거리,목동sbs,목동맘,맛집추천,맛스타그램,맛집탐방,맛집투어,sbs등촌동공개홀,youtuber,배민족발,배민보쌈,,,,,,,
873,Jeungmi Station,48주,오복순대국,순대국맛집,강서구순대국,등촌동순대국,등촌동맛집,증미역맛집,인생순대국,,,,,,,,,,,,,,,,,,,,,,,,,,
874,Jeungmi Station,48주,증미역맛집,증미,유림,유림닭도리탕,능이버섯백숙,맛있다그램,먹스타그램,파주카페,더티드렁크,더티카페모카,cafestagram,cafe,일상,기록,희먹방스토리,희카페스토리,,,,,,,,,,,,,,,,,
875,Jeungmi Station,48주,유림보신원,맛집,일상,퇴근후,증미역맛집,오랜만에방문,맛집,맛집이어도웨이팅은힘듬,닭볶음탕,닭도리탕,토종닭,,,,,,,,,,,,,,,,,,,,,,
876,Jeungmi Station,48주,유림,유림보신원,닭도리탕,몸보신,토종닭,강서구맛집,염창맛집,맛집,증미역맛집,맛스타그램,강서맛집,서울맛집,,,,,,,,,,,,,,,,,,,,,
877,Jeungmi Station,48주,퍼펙토고추,월정농장,할라피뇨,월정소나타,월정떼루아,장아찌의끝판왕,장아찌달인,강서구맛집,강서구고기집,가양역맛집,가양동맛집,증미역맛집,등촌동맛집,콜키지프리,와인콜키지프리,숙성한우,한우맛집,숙성한우숯불구이전문점,,,,,,,,,,,,,,,
878,Jeungmi Station,48주,샬못,연어,육회,등촌역맛집,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Jeungmi Station,48주,전선생,염창동맛집,증미역맛집,우림블루나인맛집,정식시키면전써비스,제육정식,착한가격,맛있네,얼마만에볼링,갠전1워였는데,내기다짐,폭망,잘나가다가,독박,커피랑빵값더나감,재밌어,평균100점나오네,원투,,,,,,,,,,,,,,,
880,Jeungmi Station,48주,등촌동,샬못,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,Jeungmi Station,48주,홍대맛집,고에몬,롯데백화점,바람개비,itx청춘,남춘천,가평,군인정민,증미역맛집,사나이꼬치,매화수,인천문학경기장,sk와이번스,라고파스타,SA,버킷리스트달성,맨인블랙,기생충,알라딘,스파이더맨파프롬홈,라페스타맛집,꼬꼬아찌,부타팸,럽스타그램,우정스타그램,먹스타그램,일상,daily,,,,,
882,Jeungmi Station,48주,노란백합,하얀백합,월정소나타,월정소나타화단,등촌역맛집,등촌동맛집,증미역맛집,등촌동회식,가양동회식,,,,,,,,,,,,,,,,,,,,,,,,
883,Jeungmi Station,49주,김포공항,강서구맛집,등촌역맛집,등촌맛집,증미역맛집,증미맛집,가양역맛집,가양맛집,쌀국수,반미,분짜,껌승,짜조,띠아낭,베트남음식,고객님은왕,항상감사,사랑해요,포장가능,등촌CGV맛집,CGV등촌맛집,등촌CGV,CGV등촌,주말,데이트장소,저녁식사,혼밥,대한항공근처맛집,반미맛집,,,,
884,Jeungmi Station,49주,유림,유림보신원,닭도리탕,닭도리탕맛집,증미역맛집,염창동맛집,JMT,존맛탱구리,맛집추천,서울맛집추천,,,,,,,,,,,,,,,,,,,,,,,
885,Jeungmi Station,49주,월정소나타,월소,월쏘,백합,강서구맛집,강서구돼지고기,가양역맛집,가양역돼지고기,가양동맛집,가양동고기집,등촌동맛집,등촌동고기집,증미역맛집,증미여고기집,,,,,,,,,,,,,,,,,,,
886,Jeungmi Station,49주,월정소나타,맛나고,편안하고,즐거운,외식일번가,오이지맛집,강서구맛집,강서구회식,증미역맛집,가양역맛집,가족모임,제주돼지,장아찌,오이지,생맥주,각일병,20190701,,,,,,,,,,,,,,,,
887,Jeungmi Station,49주,먹어는봤늬,게장사시미,염창동이케맨,최길동추천맛집,강서구맛집,염창동맛집,염창역맛집,등촌동맛집,증미역맛집,서울맛집,스시,이자카야,일식,술,맥주,안주,술안주,,,,,,,,,,,,,,,,
888,Jeungmi Station,49주,주문,방문포장,아이파크아파트,백석중학교,실로암안과,골목식당,강서구맛집,등촌동맛집,강서구청,강서구청맛집,염창맛집,증미역맛집,가양역맛집,목동역맛집,목동사거리,목동sbs,목동맘,맛집추천,맛스타그램,맛집탐방,맛집투어,sbs등촌동공개홀,youtuber,배민족발,배민보쌈,교육,심리,교사,예비부부,,,,
889,Jeungmi Station,49주,즉석떡볶이,아몰랑,김말이추가,볶음밥추가,아이스크림각1개씩,증미역맛집,맛있는시간,즉석떡볶이집,졸맛탱,,,,,,,,,,,,,,,,,,,,,,,,
890,Jeungmi Station,49주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,Jeungmi Station,49주,방송,증미역맛집,유림,등촌동맛집,닭볶음탕,닭도리탕,닭볶음탕맛집,닭도리탕맛집,비오는날,1시간,웨이팅,복날,맛스타그램,먹스타그램,술스타그램,맛있는녀석들,전지적참견시점,,,,,,,,,,,,,,,,
892,Jeungmi Station,52주,봉추찜닭,누룽지,존맛탱,JMT,맛스타,먹스타,,,,,,,,,,,,,,,,,,,,,,,,,,,
