,station,name,category,review,link
1578,opening station,손가네생오리부페,오리요리,22,https://store.naver.com/restaurants/detail?entry=ple&id=13152518&query=%EC%86%90%EA%B0%80%EB%84%A4%EC%83%9D%EC%98%A4%EB%A6%AC%EB%B6%80%ED%8E%98
1579,opening station,화평동왕냉면 개봉점,냉면,22,https://store.naver.com/restaurants/detail?entry=ple&id=12831008&query=%ED%99%94%ED%8F%89%EB%8F%99%EC%99%95%EB%83%89%EB%A9%B4%20%EA%B0%9C%EB%B4%89%EC%A0%90
1580,opening station,미스터피자 개봉오류점,피자,22,https://store.naver.com/restaurants/detail?entry=ple&id=11826530&query=%EB%AF%B8%EC%8A%A4%ED%84%B0%ED%94%BC%EC%9E%90%20%EA%B0%9C%EB%B4%89%EC%98%A4%EB%A5%98%EC%A0%90
1581,opening station,파파비,케이크전문,22,https://store.naver.com/restaurants/detail?entry=ple&id=37259776&query=%ED%8C%8C%ED%8C%8C%EB%B9%84
1582,opening station,황재코다리냉면 개봉점,한식,21,https://store.naver.com/restaurants/detail?entry=ple&id=37748313&query=%ED%99%A9%EC%9E%AC%EC%BD%94%EB%8B%A4%EB%A6%AC%EB%83%89%EB%A9%B4%20%EA%B0%9C%EB%B4%89%EC%A0%90
1583,opening station,한다라꽃게아구전문점,게요리,20,https://store.naver.com/restaurants/detail?entry=ple&id=20061161&query=%ED%95%9C%EB%8B%A4%EB%9D%BC%EA%BD%83%EA%B2%8C%EC%95%84%EA%B5%AC%EC%A0%84%EB%AC%B8%EC%A0%90
1584,opening station,홍중샤브뷔페,중식당,20,https://store.naver.com/restaurants/detail?entry=ple&id=1155138711&query=%ED%99%8D%EC%A4%91%EC%83%A4%EB%B8%8C%EB%B7%94%ED%8E%98
1585,opening station,파파존스 개봉점,피자,20,https://store.naver.com/restaurants/detail?entry=ple&id=35228656&query=%ED%8C%8C%ED%8C%8C%EC%A1%B4%EC%8A%A4%20%EA%B0%9C%EB%B4%89%EC%A0%90
1586,opening station,60계치킨 개봉역점,"치킨,닭강정",20,https://store.naver.com/restaurants/detail?entry=ple&id=1846516312&query=60%EA%B3%84%EC%B9%98%ED%82%A8%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1587,opening station,닷컴분식,종합분식,20,https://store.naver.com/restaurants/detail?entry=ple&id=18490270&query=%EB%8B%B7%EC%BB%B4%EB%B6%84%EC%8B%9D
1588,opening station,호치킨 개봉역점,"치킨,닭강정",20,https://store.naver.com/restaurants/detail?entry=ple&id=37076963&query=%ED%98%B8%EC%B9%98%ED%82%A8%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1589,opening station,도둑고기 개봉점,돼지고기구이,20,https://store.naver.com/restaurants/detail?entry=ple&id=1695499142&query=%EB%8F%84%EB%91%91%EA%B3%A0%EA%B8%B0%20%EA%B0%9C%EB%B4%89%EC%A0%90
1590,opening station,명동찌개마을 개봉점,"찌개,전골",18,https://store.naver.com/restaurants/detail?entry=ple&id=1627574939&query=%EB%AA%85%EB%8F%99%EC%B0%8C%EA%B0%9C%EB%A7%88%EC%9D%84%20%EA%B0%9C%EB%B4%89%EC%A0%90
1591,opening station,개봉퓨전포차,요리주점,18,https://store.naver.com/restaurants/detail?entry=ple&id=643116422&query=%EA%B0%9C%EB%B4%89%ED%93%A8%EC%A0%84%ED%8F%AC%EC%B0%A8
1592,opening station,Cafe 203,카페,18,https://store.naver.com/restaurants/detail?entry=ple&id=20030506&query=Cafe%20203
1593,opening station,돼지저금통,돼지고기구이,18,https://store.naver.com/restaurants/detail?entry=ple&id=542403113&query=%EB%8F%BC%EC%A7%80%EC%A0%80%EA%B8%88%ED%86%B5
1594,opening station,돈까스남,돈가스,17,https://store.naver.com/restaurants/detail?entry=ple&id=31197933&query=%EB%8F%88%EA%B9%8C%EC%8A%A4%EB%82%A8
1595,opening station,땅스부대찌개 고척개봉점,"찌개,전골",16,https://store.naver.com/restaurants/detail?entry=ple&id=1158688136&query=%EB%95%85%EC%8A%A4%EB%B6%80%EB%8C%80%EC%B0%8C%EA%B0%9C%20%EA%B3%A0%EC%B2%99%EA%B0%9C%EB%B4%89%EC%A0%90
1596,opening station,니어더스카이,"카페,디저트",16,https://store.naver.com/restaurants/detail?entry=ple&id=543047624&query=%EB%8B%88%EC%96%B4%EB%8D%94%EC%8A%A4%EC%B9%B4%EC%9D%B4
1597,opening station,부뚜막청국장,"찌개,전골",16,https://store.naver.com/restaurants/detail?entry=ple&id=18458670&query=%EB%B6%80%EB%9A%9C%EB%A7%89%EC%B2%AD%EA%B5%AD%EC%9E%A5
1598,opening station,불불이족발 개봉역점,"족발,보쌈",16,https://store.naver.com/restaurants/detail?entry=ple&id=34329621&query=%EB%B6%88%EB%B6%88%EC%9D%B4%EC%A1%B1%EB%B0%9C%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1599,opening station,죠스떡볶이 개봉역점,분식,15,https://store.naver.com/restaurants/detail?entry=ple&id=19852148&query=%EC%A3%A0%EC%8A%A4%EB%96%A1%EB%B3%B6%EC%9D%B4%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1600,opening station,오달소,한식,14,https://store.naver.com/restaurants/detail?entry=ple&id=38522281&query=%EC%98%A4%EB%8B%AC%EC%86%8C
1601,opening station,광장민속촌,한식,13,https://store.naver.com/restaurants/detail?entry=ple&id=1038295416&query=%EA%B4%91%EC%9E%A5%EB%AF%BC%EC%86%8D%EC%B4%8C
1602,opening station,사랑하는금자씨개봉점,"족발,보쌈",13,https://store.naver.com/restaurants/detail?entry=ple&id=919943429&query=%EC%82%AC%EB%9E%91%ED%95%98%EB%8A%94%EA%B8%88%EC%9E%90%EC%94%A8%EA%B0%9C%EB%B4%89%EC%A0%90
1603,opening station,개봉동장어,"장어,먹장어요리",13,https://store.naver.com/restaurants/detail?entry=ple&id=1053733930&query=%EA%B0%9C%EB%B4%89%EB%8F%99%EC%9E%A5%EC%96%B4
1604,opening station,본죽 개봉점,죽,13,https://store.naver.com/restaurants/detail?entry=ple&id=12972869&query=%EB%B3%B8%EC%A3%BD%20%EA%B0%9C%EB%B4%89%EC%A0%90
1605,opening station,도쿄달밤,일식당,13,https://store.naver.com/restaurants/detail?entry=ple&id=1837854265&query=%EB%8F%84%EC%BF%84%EB%8B%AC%EB%B0%A4
1606,opening station,오땅비어 개봉역점,"맥주,호프",12,https://store.naver.com/restaurants/detail?entry=ple&id=36481354&query=%EC%98%A4%EB%95%85%EB%B9%84%EC%96%B4%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1607,opening station,커피콩 볶는방,카페,12,https://store.naver.com/restaurants/detail?entry=ple&id=36824851&query=%EC%BB%A4%ED%94%BC%EC%BD%A9%20%EB%B3%B6%EB%8A%94%EB%B0%A9
1608,opening station,카페스테이영,카페,11,https://store.naver.com/restaurants/detail?entry=ple&id=1412254660&query=%EC%B9%B4%ED%8E%98%EC%8A%A4%ED%85%8C%EC%9D%B4%EC%98%81
1609,opening station,개봉어시장,일식당,11,https://store.naver.com/restaurants/detail?entry=ple&id=1939479274&query=%EA%B0%9C%EB%B4%89%EC%96%B4%EC%8B%9C%EC%9E%A5
1610,opening station,마이리틀케이크,케이크전문,11,https://store.naver.com/restaurants/detail?entry=ple&id=1284374217&query=%EB%A7%88%EC%9D%B4%EB%A6%AC%ED%8B%80%EC%BC%80%EC%9D%B4%ED%81%AC
1611,opening station,콩짜장개봉직영점,중식당,10,https://store.naver.com/restaurants/detail?entry=ple&id=13152108&query=%EC%BD%A9%EC%A7%9C%EC%9E%A5%EA%B0%9C%EB%B4%89%EC%A7%81%EC%98%81%EC%A0%90
1612,opening station,이디야커피 개봉현대점,카페,10,https://store.naver.com/restaurants/detail?entry=ple&id=34604392&query=%EC%9D%B4%EB%94%94%EC%95%BC%EC%BB%A4%ED%94%BC%20%EA%B0%9C%EB%B4%89%ED%98%84%EB%8C%80%EC%A0%90
1613,opening station,토암골옛날막창 고척점,"곱창,막창,양",10,https://store.naver.com/restaurants/detail?entry=ple&id=18967646&query=%ED%86%A0%EC%95%94%EA%B3%A8%EC%98%9B%EB%82%A0%EB%A7%89%EC%B0%BD%20%EA%B3%A0%EC%B2%99%EC%A0%90
1614,opening station,사랑방손칼국수보쌈,"칼국수,만두",10,https://store.naver.com/restaurants/detail?entry=ple&id=18972050&query=%EC%82%AC%EB%9E%91%EB%B0%A9%EC%86%90%EC%B9%BC%EA%B5%AD%EC%88%98%EB%B3%B4%EC%8C%88
1615,opening station,배스킨라빈스 개봉중앙,아이스크림,10,https://store.naver.com/restaurants/detail?entry=ple&id=36345714&query=%EB%B0%B0%EC%8A%A4%ED%82%A8%EB%9D%BC%EB%B9%88%EC%8A%A4%20%EA%B0%9C%EB%B4%89%EC%A4%91%EC%95%99
1616,opening station,현양꼬치,양꼬치,9,https://store.naver.com/restaurants/detail?entry=ple&id=1642265331&query=%ED%98%84%EC%96%91%EA%BC%AC%EC%B9%98
1617,opening station,본맛송탄부대찌개 개봉점,"찌개,전골",9,https://store.naver.com/restaurants/detail?entry=ple&id=1122486064&query=%EB%B3%B8%EB%A7%9B%EC%86%A1%ED%83%84%EB%B6%80%EB%8C%80%EC%B0%8C%EA%B0%9C%20%EA%B0%9C%EB%B4%89%EC%A0%90
1618,opening station,열두달,"카페,디저트",9,https://store.naver.com/restaurants/detail?entry=ple&id=1441679934&query=%EC%97%B4%EB%91%90%EB%8B%AC
1619,opening station,오렌지감자탕 개봉역점,감자탕,9,https://store.naver.com/restaurants/detail?entry=ple&id=18458668&query=%EC%98%A4%EB%A0%8C%EC%A7%80%EA%B0%90%EC%9E%90%ED%83%95%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1620,opening station,차이나쿡,중식당,9,https://store.naver.com/restaurants/detail?entry=ple&id=37767614&query=%EC%B0%A8%EC%9D%B4%EB%82%98%EC%BF%A1
1621,opening station,누나홀닭 개봉역점,"치킨,닭강정",9,https://store.naver.com/restaurants/detail?entry=ple&id=38331846&query=%EB%88%84%EB%82%98%ED%99%80%EB%8B%AD%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1622,opening station,어사출또 개봉점,생선회,9,https://store.naver.com/restaurants/detail?entry=ple&id=1550813521&query=%EC%96%B4%EC%82%AC%EC%B6%9C%EB%98%90%20%EA%B0%9C%EB%B4%89%EC%A0%90
1623,opening station,개봉등갈비참숯구이,"육류,고기요리",9,https://store.naver.com/restaurants/detail?entry=ple&id=18970718&query=%EA%B0%9C%EB%B4%89%EB%93%B1%EA%B0%88%EB%B9%84%EC%B0%B8%EC%88%AF%EA%B5%AC%EC%9D%B4
1624,opening station,마라공간,중식당,8,https://store.naver.com/restaurants/detail?entry=ple&id=1257077206&query=%EB%A7%88%EB%9D%BC%EA%B3%B5%EA%B0%84
1625,opening station,커피나무,카페,8,https://store.naver.com/restaurants/detail?entry=ple&id=13150649&query=%EC%BB%A4%ED%94%BC%EB%82%98%EB%AC%B4
1626,opening station,똥큐포차,"맥주,호프",8,https://store.naver.com/restaurants/detail?entry=ple&id=1267688506&query=%EB%98%A5%ED%81%90%ED%8F%AC%EC%B0%A8
1627,opening station,한솥도시락 구로개봉점,"도시락,컵밥",8,https://store.naver.com/restaurants/detail?entry=ple&id=1085026719&query=%ED%95%9C%EC%86%A5%EB%8F%84%EC%8B%9C%EB%9D%BD%20%EA%B5%AC%EB%A1%9C%EA%B0%9C%EB%B4%89%EC%A0%90
1628,opening station,달달데이 개봉역점,"맥주,호프",8,https://store.naver.com/restaurants/detail?entry=ple&id=38299463&query=%EB%8B%AC%EB%8B%AC%EB%8D%B0%EC%9D%B4%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1629,opening station,낙지마을,낙지요리,7,https://store.naver.com/restaurants/detail?entry=ple&id=18971880&query=%EB%82%99%EC%A7%80%EB%A7%88%EC%9D%84
1630,opening station,만복국수집,국수,7,https://store.naver.com/restaurants/detail?entry=ple&id=38229206&query=%EB%A7%8C%EB%B3%B5%EA%B5%AD%EC%88%98%EC%A7%91
1631,opening station,패밀리만두 개봉직영점,만두,7,https://store.naver.com/restaurants/detail?entry=ple&id=258166501&query=%ED%8C%A8%EB%B0%80%EB%A6%AC%EB%A7%8C%EB%91%90%20%EA%B0%9C%EB%B4%89%EC%A7%81%EC%98%81%EC%A0%90
1632,opening station,청양꼬치,양꼬치,7,https://store.naver.com/restaurants/detail?entry=ple&id=1304821876&query=%EC%B2%AD%EC%96%91%EA%BC%AC%EC%B9%98
1633,opening station,보리밥솥뚜껑삼겹살,"육류,고기요리",7,https://store.naver.com/restaurants/detail?entry=ple&id=20891518&query=%EB%B3%B4%EB%A6%AC%EB%B0%A5%EC%86%A5%EB%9A%9C%EA%BB%91%EC%82%BC%EA%B2%B9%EC%82%B4
1634,opening station,lukecafe,"카페,디저트",7,https://store.naver.com/restaurants/detail?entry=ple&id=1290964002&query=lukecafe
1635,opening station,바다의선물,생선회,7,https://store.naver.com/restaurants/detail?entry=ple&id=1330716148&query=%EB%B0%94%EB%8B%A4%EC%9D%98%EC%84%A0%EB%AC%BC
1636,opening station,거목한방순대국,"순대,순댓국",6,https://store.naver.com/restaurants/detail?entry=ple&id=182991639&query=%EA%B1%B0%EB%AA%A9%ED%95%9C%EB%B0%A9%EC%88%9C%EB%8C%80%EA%B5%AD
1637,opening station,티엠비숯불바베큐 개봉1호점,"치킨,닭강정",6,https://store.naver.com/restaurants/detail?entry=ple&id=33546026&query=%ED%8B%B0%EC%97%A0%EB%B9%84%EC%88%AF%EB%B6%88%EB%B0%94%EB%B2%A0%ED%81%90%20%EA%B0%9C%EB%B4%891%ED%98%B8%EC%A0%90
1638,opening station,혜화동돈까스극장,돈가스,6,https://store.naver.com/restaurants/detail?entry=ple&id=1026478717&query=%ED%98%9C%ED%99%94%EB%8F%99%EB%8F%88%EA%B9%8C%EC%8A%A4%EA%B7%B9%EC%9E%A5
1639,opening station,가쯔가쯔,일식당,6,https://store.naver.com/restaurants/detail?entry=ple&id=18489567&query=%EA%B0%80%EC%AF%94%EA%B0%80%EC%AF%94
1640,opening station,명태어장 개봉점,"해물,생선요리",6,https://store.naver.com/restaurants/detail?entry=ple&id=1434813755&query=%EB%AA%85%ED%83%9C%EC%96%B4%EC%9E%A5%20%EA%B0%9C%EB%B4%89%EC%A0%90
1641,opening station,스시쿠야 개봉점,"초밥,롤",6,https://store.naver.com/restaurants/detail?entry=ple&id=1550356319&query=%EC%8A%A4%EC%8B%9C%EC%BF%A0%EC%95%BC%20%EA%B0%9C%EB%B4%89%EC%A0%90
1642,opening station,장호덕손만두 개봉역점,만두,6,https://store.naver.com/restaurants/detail?entry=ple&id=1601232902&query=%EC%9E%A5%ED%98%B8%EB%8D%95%EC%86%90%EB%A7%8C%EB%91%90%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1643,opening station,할매순대국 개봉점,"순대,순댓국",6,https://store.naver.com/restaurants/detail?entry=ple&id=1001410053&query=%ED%95%A0%EB%A7%A4%EC%88%9C%EB%8C%80%EA%B5%AD%20%EA%B0%9C%EB%B4%89%EC%A0%90
1644,opening station,백년갈비,"육류,고기요리",6,https://store.naver.com/restaurants/detail?entry=ple&id=1281246500&query=%EB%B0%B1%EB%85%84%EA%B0%88%EB%B9%84
1645,opening station,진마루24시감자탕 개봉점,감자탕,6,https://store.naver.com/restaurants/detail?entry=ple&id=20111927&query=%EC%A7%84%EB%A7%88%EB%A3%A824%EC%8B%9C%EA%B0%90%EC%9E%90%ED%83%95%20%EA%B0%9C%EB%B4%89%EC%A0%90
1646,opening station,천하일품감자탕,감자탕,6,https://store.naver.com/restaurants/detail?entry=ple&id=1697733075&query=%EC%B2%9C%ED%95%98%EC%9D%BC%ED%92%88%EA%B0%90%EC%9E%90%ED%83%95
1647,opening station,토마토김밥 개봉점,분식,5,https://store.naver.com/restaurants/detail?entry=ple&id=20504829&query=%ED%86%A0%EB%A7%88%ED%86%A0%EA%B9%80%EB%B0%A5%20%EA%B0%9C%EB%B4%89%EC%A0%90
1648,opening station,고척동생고깃간 고척점,"육류,고기요리",5,https://store.naver.com/restaurants/detail?entry=ple&id=1059230722&query=%EA%B3%A0%EC%B2%99%EB%8F%99%EC%83%9D%EA%B3%A0%EA%B9%83%EA%B0%84%20%EA%B3%A0%EC%B2%99%EC%A0%90
1649,opening station,계림중화요리,중식당,5,https://store.naver.com/restaurants/detail?entry=ple&id=1756085569&query=%EA%B3%84%EB%A6%BC%EC%A4%91%ED%99%94%EC%9A%94%EB%A6%AC
1650,opening station,워니쿠키,"카페,디저트",5,https://store.naver.com/restaurants/detail?entry=ple&id=20845221&query=%EC%9B%8C%EB%8B%88%EC%BF%A0%ED%82%A4
1651,opening station,이디야커피 개봉역점,카페,5,https://store.naver.com/restaurants/detail?entry=ple&id=1217097167&query=%EC%9D%B4%EB%94%94%EC%95%BC%EC%BB%A4%ED%94%BC%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1652,opening station,5k치킨 개봉점,"치킨,닭강정",5,https://store.naver.com/restaurants/detail?entry=ple&id=19936008&query=5k%EC%B9%98%ED%82%A8%20%EA%B0%9C%EB%B4%89%EC%A0%90
1653,opening station,북촌서서갈비,"육류,고기요리",5,https://store.naver.com/restaurants/detail?entry=ple&id=1925844940&query=%EB%B6%81%EC%B4%8C%EC%84%9C%EC%84%9C%EA%B0%88%EB%B9%84
1654,opening station,복고다방 개봉점,"카페,디저트",5,https://store.naver.com/restaurants/detail?entry=ple&id=1750498959&query=%EB%B3%B5%EA%B3%A0%EB%8B%A4%EB%B0%A9%20%EA%B0%9C%EB%B4%89%EC%A0%90
1655,opening station,남원골추어탕,추어탕,5,https://store.naver.com/restaurants/detail?entry=ple&id=1698550627&query=%EB%82%A8%EC%9B%90%EA%B3%A8%EC%B6%94%EC%96%B4%ED%83%95
1656,opening station,가린열북카페,카페,5,https://store.naver.com/restaurants/detail?entry=ple&id=32383433&query=%EA%B0%80%EB%A6%B0%EC%97%B4%EB%B6%81%EC%B9%B4%ED%8E%98
1657,opening station,뉴욕야시장 개봉역점,"맥주,호프",5,https://store.naver.com/restaurants/detail?entry=ple&id=1008144767&query=%EB%89%B4%EC%9A%95%EC%95%BC%EC%8B%9C%EC%9E%A5%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1658,opening station,강릉교동짬뽕,중식당,4,https://store.naver.com/restaurants/detail?entry=ple&id=1241978695&query=%EA%B0%95%EB%A6%89%EA%B5%90%EB%8F%99%EC%A7%AC%EB%BD%95
1659,opening station,엄마네 전집,"전,빈대떡",4,https://store.naver.com/restaurants/detail?entry=ple&id=38462466&query=%EC%97%84%EB%A7%88%EB%84%A4%20%EC%A0%84%EC%A7%91
1660,opening station,진지방순대국,"순대,순댓국",4,https://store.naver.com/restaurants/detail?entry=ple&id=1084065784&query=%EC%A7%84%EC%A7%80%EB%B0%A9%EC%88%9C%EB%8C%80%EA%B5%AD
1661,opening station,광명수산 개봉점,생선회,4,https://store.naver.com/restaurants/detail?entry=ple&id=1672085912&query=%EA%B4%91%EB%AA%85%EC%88%98%EC%82%B0%20%EA%B0%9C%EB%B4%89%EC%A0%90
1662,opening station,치킨89 개봉점,"치킨,닭강정",4,https://store.naver.com/restaurants/detail?entry=ple&id=1173607542&query=%EC%B9%98%ED%82%A889%20%EA%B0%9C%EB%B4%89%EC%A0%90
1663,opening station,오부장치킨 개봉점,"치킨,닭강정",4,https://store.naver.com/restaurants/detail?entry=ple&id=1683738523&query=%EC%98%A4%EB%B6%80%EC%9E%A5%EC%B9%98%ED%82%A8%20%EA%B0%9C%EB%B4%89%EC%A0%90
1664,opening station,먹쇠화로숯불갈비,"육류,고기요리",4,https://store.naver.com/restaurants/detail?entry=ple&id=18970711&query=%EB%A8%B9%EC%87%A0%ED%99%94%EB%A1%9C%EC%88%AF%EB%B6%88%EA%B0%88%EB%B9%84
1665,opening station,뚜레쥬르 개봉역점,베이커리,4,https://store.naver.com/restaurants/detail?entry=ple&id=12993055&query=%EB%9A%9C%EB%A0%88%EC%A5%AC%EB%A5%B4%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1666,opening station,토프레소 개봉점,카페,4,https://store.naver.com/restaurants/detail?entry=ple&id=32572723&query=%ED%86%A0%ED%94%84%EB%A0%88%EC%86%8C%20%EA%B0%9C%EB%B4%89%EC%A0%90
1667,opening station,홍대닭발,닭발,4,https://store.naver.com/restaurants/detail?entry=ple&id=1649535515&query=%ED%99%8D%EB%8C%80%EB%8B%AD%EB%B0%9C
1668,opening station,설가네부대찌게,"찌개,전골",4,https://store.naver.com/restaurants/detail?entry=ple&id=18458904&query=%EC%84%A4%EA%B0%80%EB%84%A4%EB%B6%80%EB%8C%80%EC%B0%8C%EA%B2%8C
1669,opening station,야한곱창 개봉점,"곱창,막창,양",4,https://store.naver.com/restaurants/detail?entry=ple&id=1678829331&query=%EC%95%BC%ED%95%9C%EA%B3%B1%EC%B0%BD%20%EA%B0%9C%EB%B4%89%EC%A0%90
1670,opening station,콩부자개봉점,한식,4,https://store.naver.com/restaurants/detail?entry=ple&id=1007070519&query=%EC%BD%A9%EB%B6%80%EC%9E%90%EA%B0%9C%EB%B4%89%EC%A0%90
1671,opening station,오닭꼬치 개봉점,"오뎅,꼬치",4,https://store.naver.com/restaurants/detail?entry=ple&id=1166418085&query=%EC%98%A4%EB%8B%AD%EA%BC%AC%EC%B9%98%20%EA%B0%9C%EB%B4%89%EC%A0%90
1672,opening station,요거프레소 개봉사거리점,카페,4,https://store.naver.com/restaurants/detail?entry=ple&id=37343290&query=%EC%9A%94%EA%B1%B0%ED%94%84%EB%A0%88%EC%86%8C%20%EA%B0%9C%EB%B4%89%EC%82%AC%EA%B1%B0%EB%A6%AC%EC%A0%90
1673,opening station,박승자도넛&커피,"카페,디저트",3,https://store.naver.com/restaurants/detail?entry=ple&id=37373588&query=%EB%B0%95%EC%8A%B9%EC%9E%90%EB%8F%84%EB%84%9B%26%EC%BB%A4%ED%94%BC
1674,opening station,메가커피 개봉북부역점,카페,3,https://store.naver.com/restaurants/detail?entry=ple&id=1285095309&query=%EB%A9%94%EA%B0%80%EC%BB%A4%ED%94%BC%20%EA%B0%9C%EB%B4%89%EB%B6%81%EB%B6%80%EC%97%AD%EC%A0%90
1675,opening station,춘천골닭갈비,닭요리,3,https://store.naver.com/restaurants/detail?entry=ple&id=1845018246&query=%EC%B6%98%EC%B2%9C%EA%B3%A8%EB%8B%AD%EA%B0%88%EB%B9%84
1676,opening station,철인돈까스 DCAFE 개봉점,돈가스,3,https://store.naver.com/restaurants/detail?entry=ple&id=1079352347&query=%EC%B2%A0%EC%9D%B8%EB%8F%88%EA%B9%8C%EC%8A%A4%20DCAFE%20%EA%B0%9C%EB%B4%89%EC%A0%90
1677,opening station,황가네추어탕,추어탕,3,https://store.naver.com/restaurants/detail?entry=ple&id=18453888&query=%ED%99%A9%EA%B0%80%EB%84%A4%EC%B6%94%EC%96%B4%ED%83%95
1678,opening station,역전곱창,"곱창,막창,양",3,https://store.naver.com/restaurants/detail?entry=ple&id=18489800&query=%EC%97%AD%EC%A0%84%EA%B3%B1%EC%B0%BD
1679,opening station,밥한술한잔,요리주점,3,https://store.naver.com/restaurants/detail?entry=ple&id=1246719419&query=%EB%B0%A5%ED%95%9C%EC%88%A0%ED%95%9C%EC%9E%94
1680,opening station,파리바게뜨 개봉역북부점,베이커리,3,https://store.naver.com/restaurants/detail?entry=ple&id=37207229&query=%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%EB%9C%A8%20%EA%B0%9C%EB%B4%89%EC%97%AD%EB%B6%81%EB%B6%80%EC%A0%90
1681,opening station,파리바게뜨 개봉역점,베이커리,3,https://store.naver.com/restaurants/detail?entry=ple&id=261439868&query=%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%EB%9C%A8%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1682,opening station,백맘,종합분식,3,https://store.naver.com/restaurants/detail?entry=ple&id=1244746927&query=%EB%B0%B1%EB%A7%98
1683,opening station,예다미,종합분식,3,https://store.naver.com/restaurants/detail?entry=ple&id=1560277551&query=%EC%98%88%EB%8B%A4%EB%AF%B8
1684,opening station,육회지존 개봉역점,"육류,고기요리",3,https://store.naver.com/restaurants/detail?entry=ple&id=1381835448&query=%EC%9C%A1%ED%9A%8C%EC%A7%80%EC%A1%B4%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1685,opening station,오성식당,한식,3,https://store.naver.com/restaurants/detail?entry=ple&id=20933372&query=%EC%98%A4%EC%84%B1%EC%8B%9D%EB%8B%B9
1686,opening station,"카페, 나른","카페,디저트",3,https://store.naver.com/restaurants/detail?entry=ple&id=1095563596&query=%EC%B9%B4%ED%8E%98%2C%20%EB%82%98%EB%A5%B8
1687,opening station,빽다방 개봉역점,테이크아웃커피,3,https://store.naver.com/restaurants/detail?entry=ple&id=1010095867&query=%EB%B9%BD%EB%8B%A4%EB%B0%A9%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1688,opening station,쥬스팩토리 서울개봉점,"과일,주스전문점",3,https://store.naver.com/restaurants/detail?entry=ple&id=38507927&query=%EC%A5%AC%EC%8A%A4%ED%8C%A9%ED%86%A0%EB%A6%AC%20%EC%84%9C%EC%9A%B8%EA%B0%9C%EB%B4%89%EC%A0%90
1689,opening station,콩이랑두부랑,두부요리,3,https://store.naver.com/restaurants/detail?entry=ple&id=20940946&query=%EC%BD%A9%EC%9D%B4%EB%9E%91%EB%91%90%EB%B6%80%EB%9E%91
1690,opening station,명태마을,한식,3,https://store.naver.com/restaurants/detail?entry=ple&id=1512907013&query=%EB%AA%85%ED%83%9C%EB%A7%88%EC%9D%84
1691,opening station,크리스피크림 개봉역점,도넛,3,https://store.naver.com/restaurants/detail?entry=ple&id=1211626879&query=%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%94%BC%ED%81%AC%EB%A6%BC%20%EA%B0%9C%EB%B4%89%EC%97%AD%EC%A0%90
1692,opening station,와치킨,요리주점,3,https://store.naver.com/restaurants/detail?entry=ple&id=1997143126&query=%EC%99%80%EC%B9%98%ED%82%A8
1693,opening station,불로만숯불바베큐 개봉점,"치킨,닭강정",3,https://store.naver.com/restaurants/detail?entry=ple&id=34013684&query=%EB%B6%88%EB%A1%9C%EB%A7%8C%EC%88%AF%EB%B6%88%EB%B0%94%EB%B2%A0%ED%81%90%20%EA%B0%9C%EB%B4%89%EC%A0%90
1694,opening station,메가MGC커피 개봉점,카페,3,https://store.naver.com/restaurants/detail?entry=ple&id=1388146253&query=%EB%A9%94%EA%B0%80MGC%EC%BB%A4%ED%94%BC%20%EA%B0%9C%EB%B4%89%EC%A0%90
1695,opening station,왕짬뽕,중식당,3,https://store.naver.com/restaurants/detail?entry=ple&id=20825886&query=%EC%99%95%EC%A7%AC%EB%BD%95
1696,opening station,거금도갯장어마을,"장어,먹장어요리",2,https://store.naver.com/restaurants/detail?entry=ple&id=359834862&query=%EA%B1%B0%EA%B8%88%EB%8F%84%EA%B0%AF%EC%9E%A5%EC%96%B4%EB%A7%88%EC%9D%84
1697,opening station,오브깜빠뉴,베이커리,2,https://store.naver.com/restaurants/detail?entry=ple&id=427654325&query=%EC%98%A4%EB%B8%8C%EA%B9%9C%EB%B9%A0%EB%89%B4
1698,opening station,숲풀림기가찬왕족발,"족발,보쌈",2,https://store.naver.com/restaurants/detail?entry=ple&id=13550894&query=%EC%88%B2%ED%92%80%EB%A6%BC%EA%B8%B0%EA%B0%80%EC%B0%AC%EC%99%95%EC%A1%B1%EB%B0%9C
