,station,name,review,category,link
1511,Mokdong Station,가랑삼계탕,83,"백숙,삼계탕",https://store.naver.com/restaurants/detail?entry=ple&id=18417591&query=%EA%B0%80%EB%9E%91%EC%82%BC%EA%B3%84%ED%83%95
1512,Mokdong Station,스타벅스 신정DT점,82,카페,https://store.naver.com/restaurants/detail?entry=ple&id=1601643645&query=%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4%20%EC%8B%A0%EC%A0%95DT%EC%A0%90
1513,Mokdong Station,달달애,82,베이커리,https://store.naver.com/restaurants/detail?entry=ple&id=36960483&query=%EB%8B%AC%EB%8B%AC%EC%95%A0
1514,Mokdong Station,꿀꿀이곱창,82,"곱창,막창,양",https://store.naver.com/restaurants/detail?entry=ple&id=32874033&query=%EA%BF%80%EA%BF%80%EC%9D%B4%EA%B3%B1%EC%B0%BD
1515,Mokdong Station,아마또,79,"스테이크,립",https://store.naver.com/restaurants/detail?entry=ple&id=36106138&query=%EC%95%84%EB%A7%88%EB%98%90
1516,Mokdong Station,카페프롬나즈데떼,77,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1463488243&query=%EC%B9%B4%ED%8E%98%ED%94%84%EB%A1%AC%EB%82%98%EC%A6%88%EB%8D%B0%EB%96%BC
1517,Mokdong Station,서호쭈꾸미 해물찜,77,주꾸미요리,https://store.naver.com/restaurants/detail?entry=ple&id=33452597&query=%EC%84%9C%ED%98%B8%EC%AD%88%EA%BE%B8%EB%AF%B8%20%ED%95%B4%EB%AC%BC%EC%B0%9C
1518,Mokdong Station,라무진 목동점,76,양갈비,https://store.naver.com/restaurants/detail?entry=ple&id=736388604&query=%EB%9D%BC%EB%AC%B4%EC%A7%84%20%EB%AA%A9%EB%8F%99%EC%A0%90
1519,Mokdong Station,금석궁,75,중식당,https://store.naver.com/restaurants/detail?entry=ple&id=21790606&query=%EA%B8%88%EC%84%9D%EA%B6%81
1520,Mokdong Station,강릉스낵,74,종합분식,https://store.naver.com/restaurants/detail?entry=ple&id=1800240724&query=%EA%B0%95%EB%A6%89%EC%8A%A4%EB%82%B5
1521,Mokdong Station,징차이짜장2900,74,중식당,https://store.naver.com/restaurants/detail?entry=ple&id=1206406999&query=%EC%A7%95%EC%B0%A8%EC%9D%B4%EC%A7%9C%EC%9E%A52900
1522,Mokdong Station,댓짱돈까스,73,돈가스,https://store.naver.com/restaurants/detail?entry=ple&id=33525281&query=%EB%8C%93%EC%A7%B1%EB%8F%88%EA%B9%8C%EC%8A%A4
1523,Mokdong Station,836숯불바베큐치킨 목동사거리점,73,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=38590517&query=836%EC%88%AF%EB%B6%88%EB%B0%94%EB%B2%A0%ED%81%90%EC%B9%98%ED%82%A8%20%EB%AA%A9%EB%8F%99%EC%82%AC%EA%B1%B0%EB%A6%AC%EC%A0%90
1524,Mokdong Station,카페정류장,73,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=35559830&query=%EC%B9%B4%ED%8E%98%EC%A0%95%EB%A5%98%EC%9E%A5
1525,Mokdong Station,노브랜드버거 목동점,73,햄버거,https://store.naver.com/restaurants/detail?entry=ple&id=1548140628&query=%EB%85%B8%EB%B8%8C%EB%9E%9C%EB%93%9C%EB%B2%84%EA%B1%B0%20%EB%AA%A9%EB%8F%99%EC%A0%90
1526,Mokdong Station,명랑정육식당,73,소고기구이,https://store.naver.com/restaurants/detail?entry=ple&id=125392940&query=%EB%AA%85%EB%9E%91%EC%A0%95%EC%9C%A1%EC%8B%9D%EB%8B%B9
1527,Mokdong Station,한명숙피자 목동본점,72,피자,https://store.naver.com/restaurants/detail?entry=ple&id=19843102&query=%ED%95%9C%EB%AA%85%EC%88%99%ED%94%BC%EC%9E%90%20%EB%AA%A9%EB%8F%99%EB%B3%B8%EC%A0%90
1528,Mokdong Station,포이스트 목동점,67,아시아음식,https://store.naver.com/restaurants/detail?entry=ple&id=1890051060&query=%ED%8F%AC%EC%9D%B4%EC%8A%A4%ED%8A%B8%20%EB%AA%A9%EB%8F%99%EC%A0%90
1529,Mokdong Station,이삭토스트 목동역점,67,분식,https://store.naver.com/restaurants/detail?entry=ple&id=1991066752&query=%EC%9D%B4%EC%82%AD%ED%86%A0%EC%8A%A4%ED%8A%B8%20%EB%AA%A9%EB%8F%99%EC%97%AD%EC%A0%90
1530,Mokdong Station,노랑통닭 목동사거리점,64,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=35841245&query=%EB%85%B8%EB%9E%91%ED%86%B5%EB%8B%AD%20%EB%AA%A9%EB%8F%99%EC%82%AC%EA%B1%B0%EB%A6%AC%EC%A0%90
1531,Mokdong Station,떡볶이스타,64,떡볶이,https://store.naver.com/restaurants/detail?entry=ple&id=910903001&query=%EB%96%A1%EB%B3%B6%EC%9D%B4%EC%8A%A4%ED%83%80
1532,Mokdong Station,피자알볼로 목동1호점,64,피자,https://store.naver.com/restaurants/detail?entry=ple&id=37648095&query=%ED%94%BC%EC%9E%90%EC%95%8C%EB%B3%BC%EB%A1%9C%20%EB%AA%A9%EB%8F%991%ED%98%B8%EC%A0%90
1533,Mokdong Station,VIP목동마차,63,생선회,https://store.naver.com/restaurants/detail?entry=ple&id=1482193381&query=VIP%EB%AA%A9%EB%8F%99%EB%A7%88%EC%B0%A8
1534,Mokdong Station,해월손만두,63,"칼국수,만두",https://store.naver.com/restaurants/detail?entry=ple&id=1256845452&query=%ED%95%B4%EC%9B%94%EC%86%90%EB%A7%8C%EB%91%90
1535,Mokdong Station,포차천국 목동점,63,포장마차,https://store.naver.com/restaurants/detail?entry=ple&id=38003178&query=%ED%8F%AC%EC%B0%A8%EC%B2%9C%EA%B5%AD%20%EB%AA%A9%EB%8F%99%EC%A0%90
1536,Mokdong Station,진아구,63,"아귀찜,해물찜",https://store.naver.com/restaurants/detail?entry=ple&id=1188261307&query=%EC%A7%84%EC%95%84%EA%B5%AC
1537,Mokdong Station,홍봉자마차,62,생선회,https://store.naver.com/restaurants/detail?entry=ple&id=1419757368&query=%ED%99%8D%EB%B4%89%EC%9E%90%EB%A7%88%EC%B0%A8
1538,Mokdong Station,72420 목동점,62,72420,https://store.naver.com/restaurants/detail?entry=ple&id=1693631954&query=72420%20%EB%AA%A9%EB%8F%99%EC%A0%90
1539,Mokdong Station,명가들깨칼국수 본점,62,"칼국수,만두",https://store.naver.com/restaurants/detail?entry=ple&id=12777004&query=%EB%AA%85%EA%B0%80%EB%93%A4%EA%B9%A8%EC%B9%BC%EA%B5%AD%EC%88%98%20%EB%B3%B8%EC%A0%90
1540,Mokdong Station,라화쿵부 목동역점,61,중식당,https://store.naver.com/restaurants/detail?entry=ple&id=1650738294&query=%EB%9D%BC%ED%99%94%EC%BF%B5%EB%B6%80%20%EB%AA%A9%EB%8F%99%EC%97%AD%EC%A0%90
1541,Mokdong Station,다온메밀막국수,61,막국수,https://store.naver.com/restaurants/detail?entry=ple&id=13292836&query=%EB%8B%A4%EC%98%A8%EB%A9%94%EB%B0%80%EB%A7%89%EA%B5%AD%EC%88%98
1542,Mokdong Station,오점오닭갈비,61,닭갈비,https://store.naver.com/restaurants/detail?entry=ple&id=13417714&query=%EC%98%A4%EC%A0%90%EC%98%A4%EB%8B%AD%EA%B0%88%EB%B9%84
1543,Mokdong Station,Bistro406,60,이탈리아음식,https://store.naver.com/restaurants/detail?entry=ple&id=35906287&query=Bistro406
1544,Mokdong Station,목동해물,59,조개요리,https://store.naver.com/restaurants/detail?entry=ple&id=38654710&query=%EB%AA%A9%EB%8F%99%ED%95%B4%EB%AC%BC
1545,Mokdong Station,카페잔디의숲,59,카페,https://store.naver.com/restaurants/detail?entry=ple&id=1011803097&query=%EC%B9%B4%ED%8E%98%EC%9E%94%EB%94%94%EC%9D%98%EC%88%B2
1546,Mokdong Station,한옥안동국시,58,한식,https://store.naver.com/restaurants/detail?entry=ple&id=12015195&query=%ED%95%9C%EC%98%A5%EC%95%88%EB%8F%99%EA%B5%AD%EC%8B%9C
1547,Mokdong Station,오피움,58,바(BAR),https://store.naver.com/restaurants/detail?entry=ple&id=809884087&query=%EC%98%A4%ED%94%BC%EC%9B%80
1548,Mokdong Station,엘가커피 목동점,57,카페,https://store.naver.com/restaurants/detail?entry=ple&id=34490126&query=%EC%97%98%EA%B0%80%EC%BB%A4%ED%94%BC%20%EB%AA%A9%EB%8F%99%EC%A0%90
1549,Mokdong Station,유토리,57,이자카야,https://store.naver.com/restaurants/detail?entry=ple&id=37871060&query=%EC%9C%A0%ED%86%A0%EB%A6%AC
1550,Mokdong Station,고양이부엌 목동점,57,떡볶이,https://store.naver.com/restaurants/detail?entry=ple&id=37017864&query=%EA%B3%A0%EC%96%91%EC%9D%B4%EB%B6%80%EC%97%8C%20%EB%AA%A9%EB%8F%99%EC%A0%90
1551,Mokdong Station,닭요리전문점시골촌 목동역점,56,닭요리,https://store.naver.com/restaurants/detail?entry=ple&id=37237005&query=%EB%8B%AD%EC%9A%94%EB%A6%AC%EC%A0%84%EB%AC%B8%EC%A0%90%EC%8B%9C%EA%B3%A8%EC%B4%8C%20%EB%AA%A9%EB%8F%99%EC%97%AD%EC%A0%90
1552,Mokdong Station,토시래 목동역점,56,"족발,보쌈",https://store.naver.com/restaurants/detail?entry=ple&id=31577582&query=%ED%86%A0%EC%8B%9C%EB%9E%98%20%EB%AA%A9%EB%8F%99%EC%97%AD%EC%A0%90
1553,Mokdong Station,서정숯불갈비,56,"육류,고기요리",https://store.naver.com/restaurants/detail?entry=ple&id=1852206584&query=%EC%84%9C%EC%A0%95%EC%88%AF%EB%B6%88%EA%B0%88%EB%B9%84
1554,Mokdong Station,젠틀카롱,55,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1471372133&query=%EC%A0%A0%ED%8B%80%EC%B9%B4%EB%A1%B1
1555,Mokdong Station,해바라기정육식당목동점,54,정육식당,https://store.naver.com/restaurants/detail?entry=ple&id=32630817&query=%ED%95%B4%EB%B0%94%EB%9D%BC%EA%B8%B0%EC%A0%95%EC%9C%A1%EC%8B%9D%EB%8B%B9%EB%AA%A9%EB%8F%99%EC%A0%90
1556,Mokdong Station,주순희찌개마을시골촌 목동역점,54,"찌개,전골",https://store.naver.com/restaurants/detail?entry=ple&id=33213352&query=%EC%A3%BC%EC%88%9C%ED%9D%AC%EC%B0%8C%EA%B0%9C%EB%A7%88%EC%9D%84%EC%8B%9C%EA%B3%A8%EC%B4%8C%20%EB%AA%A9%EB%8F%99%EC%97%AD%EC%A0%90
1557,Mokdong Station,동천홍 목동점,53,중식당,https://store.naver.com/restaurants/detail?entry=ple&id=11711151&query=%EB%8F%99%EC%B2%9C%ED%99%8D%20%EB%AA%A9%EB%8F%99%EC%A0%90
1558,Mokdong Station,막줄래,53,돼지고기구이,https://store.naver.com/restaurants/detail?entry=ple&id=37157812&query=%EB%A7%89%EC%A4%84%EB%9E%98
1559,Mokdong Station,테디랩,52,브런치,https://store.naver.com/restaurants/detail?entry=ple&id=180489727&query=%ED%85%8C%EB%94%94%EB%9E%A9
1560,Mokdong Station,빨대네집,51,요리주점,https://store.naver.com/restaurants/detail?entry=ple&id=21171029&query=%EB%B9%A8%EB%8C%80%EB%84%A4%EC%A7%91
1561,Mokdong Station,명태어장 곰달래본점,51,"해물,생선요리",https://store.naver.com/restaurants/detail?entry=ple&id=37336958&query=%EB%AA%85%ED%83%9C%EC%96%B4%EC%9E%A5%20%EA%B3%B0%EB%8B%AC%EB%9E%98%EB%B3%B8%EC%A0%90
1562,Mokdong Station,목동양꼬치,51,양꼬치,https://store.naver.com/restaurants/detail?entry=ple&id=21021472&query=%EB%AA%A9%EB%8F%99%EC%96%91%EA%BC%AC%EC%B9%98
1563,Mokdong Station,페리카나 신정1점,51,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=11800417&query=%ED%8E%98%EB%A6%AC%EC%B9%B4%EB%82%98%20%EC%8B%A0%EC%A0%951%EC%A0%90
1564,Mokdong Station,대복,50,복어요리,https://store.naver.com/restaurants/detail?entry=ple&id=11784233&query=%EB%8C%80%EB%B3%B5
1565,Mokdong Station,엉터리생고기 목동2호점,50,"육류,고기요리",https://store.naver.com/restaurants/detail?entry=ple&id=33752030&query=%EC%97%89%ED%84%B0%EB%A6%AC%EC%83%9D%EA%B3%A0%EA%B8%B0%20%EB%AA%A9%EB%8F%992%ED%98%B8%EC%A0%90
1566,Mokdong Station,크리스피크림도넛 오목교점,50,도넛,https://store.naver.com/restaurants/detail?entry=ple&id=34217687&query=%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%94%BC%ED%81%AC%EB%A6%BC%EB%8F%84%EB%84%9B%20%EC%98%A4%EB%AA%A9%EA%B5%90%EC%A0%90
1567,Mokdong Station,대포항회집,49,생선회,https://store.naver.com/restaurants/detail?entry=ple&id=36364003&query=%EB%8C%80%ED%8F%AC%ED%95%AD%ED%9A%8C%EC%A7%91
1568,Mokdong Station,루이푸드홍선떡볶이,49,떡볶이,https://store.naver.com/restaurants/detail?entry=ple&id=20251363&query=%EB%A3%A8%EC%9D%B4%ED%91%B8%EB%93%9C%ED%99%8D%EC%84%A0%EB%96%A1%EB%B3%B6%EC%9D%B4
1569,Mokdong Station,한방오리농장,49,오리요리,https://store.naver.com/restaurants/detail?entry=ple&id=18397137&query=%ED%95%9C%EB%B0%A9%EC%98%A4%EB%A6%AC%EB%86%8D%EC%9E%A5
1570,Mokdong Station,쉐프초밥,49,"초밥,롤",https://store.naver.com/restaurants/detail?entry=ple&id=829821793&query=%EC%89%90%ED%94%84%EC%B4%88%EB%B0%A5
1571,Mokdong Station,도미노피자 양천점,49,피자,https://store.naver.com/restaurants/detail?entry=ple&id=11781837&query=%EB%8F%84%EB%AF%B8%EB%85%B8%ED%94%BC%EC%9E%90%20%EC%96%91%EC%B2%9C%EC%A0%90
1572,Mokdong Station,창평가마솥순대국,48,"순대,순댓국",https://store.naver.com/restaurants/detail?entry=ple&id=12075704&query=%EC%B0%BD%ED%8F%89%EA%B0%80%EB%A7%88%EC%86%A5%EC%88%9C%EB%8C%80%EA%B5%AD
1573,Mokdong Station,곱창시대본점,48,"곱창,막창,양",https://store.naver.com/restaurants/detail?entry=ple&id=35810901&query=%EA%B3%B1%EC%B0%BD%EC%8B%9C%EB%8C%80%EB%B3%B8%EC%A0%90
1574,Mokdong Station,써브웨이 목동역점,48,샌드위치,https://store.naver.com/restaurants/detail?entry=ple&id=33595480&query=%EC%8D%A8%EB%B8%8C%EC%9B%A8%EC%9D%B4%20%EB%AA%A9%EB%8F%99%EC%97%AD%EC%A0%90
1575,Mokdong Station,통파이브 목동역점,47,"맥주,호프",https://store.naver.com/restaurants/detail?entry=ple&id=35489268&query=%ED%86%B5%ED%8C%8C%EC%9D%B4%EB%B8%8C%20%EB%AA%A9%EB%8F%99%EC%97%AD%EC%A0%90
1576,Mokdong Station,공스케이크,47,케이크전문,https://store.naver.com/restaurants/detail?entry=ple&id=35652838&query=%EA%B3%B5%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%81%AC
1577,Mokdong Station,삼숙이갈비목동역점,46,"육류,고기요리",https://store.naver.com/restaurants/detail?entry=ple&id=176394238&query=%EC%82%BC%EC%88%99%EC%9D%B4%EA%B0%88%EB%B9%84%EB%AA%A9%EB%8F%99%EC%97%AD%EC%A0%90
1578,Mokdong Station,서울가든,46,소고기구이,https://store.naver.com/restaurants/detail?entry=ple&id=38508407&query=%EC%84%9C%EC%9A%B8%EA%B0%80%EB%93%A0
1579,Mokdong Station,송이족발신정점,46,"족발,보쌈",https://store.naver.com/restaurants/detail?entry=ple&id=36508277&query=%EC%86%A1%EC%9D%B4%EC%A1%B1%EB%B0%9C%EC%8B%A0%EC%A0%95%EC%A0%90
1580,Mokdong Station,대홍훠궈샤브샤브,45,중식당,https://store.naver.com/restaurants/detail?entry=ple&id=1880926179&query=%EB%8C%80%ED%99%8D%ED%9B%A0%EA%B6%88%EC%83%A4%EB%B8%8C%EC%83%A4%EB%B8%8C
1581,Mokdong Station,서퍼더퍼,45,"맥주,호프",https://store.naver.com/restaurants/detail?entry=ple&id=268192229&query=%EC%84%9C%ED%8D%BC%EB%8D%94%ED%8D%BC
1582,Mokdong Station,가츠앤밀,45,일식당,https://store.naver.com/restaurants/detail?entry=ple&id=1864310140&query=%EA%B0%80%EC%B8%A0%EC%95%A4%EB%B0%80
1583,Mokdong Station,갓치킨,44,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=37498918&query=%EA%B0%93%EC%B9%98%ED%82%A8
1584,Mokdong Station,에이린,44,베이커리,https://store.naver.com/restaurants/detail?entry=ple&id=1698174759&query=%EC%97%90%EC%9D%B4%EB%A6%B0
1585,Mokdong Station,인사동직화 목동점,44,한식,https://store.naver.com/restaurants/detail?entry=ple&id=34349685&query=%EC%9D%B8%EC%82%AC%EB%8F%99%EC%A7%81%ED%99%94%20%EB%AA%A9%EB%8F%99%EC%A0%90
1586,Mokdong Station,가랑누룽지삼계탕,43,"백숙,삼계탕",https://store.naver.com/restaurants/detail?entry=ple&id=38274843&query=%EA%B0%80%EB%9E%91%EB%88%84%EB%A3%BD%EC%A7%80%EC%82%BC%EA%B3%84%ED%83%95
1587,Mokdong Station,아리수한정식,43,한정식,https://store.naver.com/restaurants/detail?entry=ple&id=37912756&query=%EC%95%84%EB%A6%AC%EC%88%98%ED%95%9C%EC%A0%95%EC%8B%9D
1588,Mokdong Station,까펜파스타,43,양식,https://store.naver.com/restaurants/detail?entry=ple&id=35326677&query=%EA%B9%8C%ED%8E%9C%ED%8C%8C%EC%8A%A4%ED%83%80
1589,Mokdong Station,부뚜막청국장,43,"찌개,전골",https://store.naver.com/restaurants/detail?entry=ple&id=13021233&query=%EB%B6%80%EB%9A%9C%EB%A7%89%EC%B2%AD%EA%B5%AD%EC%9E%A5
1590,Mokdong Station,미태리 목동역점,43,"스파게티,파스타전문",https://store.naver.com/restaurants/detail?entry=ple&id=1888563447&query=%EB%AF%B8%ED%83%9C%EB%A6%AC%20%EB%AA%A9%EB%8F%99%EC%97%AD%EC%A0%90
1591,Mokdong Station,봉평메밀막국수 목동본점,42,막국수,https://store.naver.com/restaurants/detail?entry=ple&id=18422394&query=%EB%B4%89%ED%8F%89%EB%A9%94%EB%B0%80%EB%A7%89%EA%B5%AD%EC%88%98%20%EB%AA%A9%EB%8F%99%EB%B3%B8%EC%A0%90
1592,Mokdong Station,유빈양꼬치,42,양꼬치,https://store.naver.com/restaurants/detail?entry=ple&id=37259750&query=%EC%9C%A0%EB%B9%88%EC%96%91%EA%BC%AC%EC%B9%98
1593,Mokdong Station,리인,41,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1137220086&query=%EB%A6%AC%EC%9D%B8
1594,Mokdong Station,만복순대국,41,"순대,순댓국",https://store.naver.com/restaurants/detail?entry=ple&id=1720988351&query=%EB%A7%8C%EB%B3%B5%EC%88%9C%EB%8C%80%EA%B5%AD
1595,Mokdong Station,스타벅스 목동8단지점,41,카페,https://store.naver.com/restaurants/detail?entry=ple&id=403861967&query=%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4%20%EB%AA%A9%EB%8F%998%EB%8B%A8%EC%A7%80%EC%A0%90
1596,Mokdong Station,대박곱창,40,"곱창,막창,양",https://store.naver.com/restaurants/detail?entry=ple&id=32520722&query=%EB%8C%80%EB%B0%95%EA%B3%B1%EC%B0%BD
1597,Mokdong Station,달미케이크,40,베이커리,https://store.naver.com/restaurants/detail?entry=ple&id=1640827233&query=%EB%8B%AC%EB%AF%B8%EC%BC%80%EC%9D%B4%ED%81%AC
1598,Mokdong Station,스타벅스 목동하이페리온점,40,카페,https://store.naver.com/restaurants/detail?entry=ple&id=32489999&query=%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4%20%EB%AA%A9%EB%8F%99%ED%95%98%EC%9D%B4%ED%8E%98%EB%A6%AC%EC%98%A8%EC%A0%90
1599,Mokdong Station,사랑방손칼국수 목동점,39,"칼국수,만두",https://store.naver.com/restaurants/detail?entry=ple&id=11672938&query=%EC%82%AC%EB%9E%91%EB%B0%A9%EC%86%90%EC%B9%BC%EA%B5%AD%EC%88%98%20%EB%AA%A9%EB%8F%99%EC%A0%90
1600,Mokdong Station,양식당호두네,39,"스파게티,파스타전문",https://store.naver.com/restaurants/detail?entry=ple&id=1399659106&query=%EC%96%91%EC%8B%9D%EB%8B%B9%ED%98%B8%EB%91%90%EB%84%A4
1601,Mokdong Station,바비대즐러,38,카페,https://store.naver.com/restaurants/detail?entry=ple&id=20790112&query=%EB%B0%94%EB%B9%84%EB%8C%80%EC%A6%90%EB%9F%AC
1602,Mokdong Station,맥도날드 목동점,38,햄버거,https://store.naver.com/restaurants/detail?entry=ple&id=11807318&query=%EB%A7%A5%EB%8F%84%EB%82%A0%EB%93%9C%20%EB%AA%A9%EB%8F%99%EC%A0%90
1603,Mokdong Station,일석삼조버섯매운탕 목동점,38,일석삼조버섯매운탕,https://store.naver.com/restaurants/detail?entry=ple&id=20259849&query=%EC%9D%BC%EC%84%9D%EC%82%BC%EC%A1%B0%EB%B2%84%EC%84%AF%EB%A7%A4%EC%9A%B4%ED%83%95%20%EB%AA%A9%EB%8F%99%EC%A0%90
1604,Mokdong Station,엉클빈,38,테이크아웃커피,https://store.naver.com/restaurants/detail?entry=ple&id=13391287&query=%EC%97%89%ED%81%B4%EB%B9%88
1605,Mokdong Station,목동양대창,38,"곱창,막창,양",https://store.naver.com/restaurants/detail?entry=ple&id=1778159079&query=%EB%AA%A9%EB%8F%99%EC%96%91%EB%8C%80%EC%B0%BD
1606,Mokdong Station,최배달떡순튀,37,종합분식,https://store.naver.com/restaurants/detail?entry=ple&id=1065968082&query=%EC%B5%9C%EB%B0%B0%EB%8B%AC%EB%96%A1%EC%88%9C%ED%8A%80
1607,Mokdong Station,락앤웍 목동점,37,중식당,https://store.naver.com/restaurants/detail?entry=ple&id=21110782&query=%EB%9D%BD%EC%95%A4%EC%9B%8D%20%EB%AA%A9%EB%8F%99%EC%A0%90
1608,Mokdong Station,BHC치킨 목동역점,32,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=36171052&query=BHC%EC%B9%98%ED%82%A8%20%EB%AA%A9%EB%8F%99%EC%97%AD%EC%A0%90
1609,Mokdong Station,장터참숯무한리필,36,고기뷔페,https://store.naver.com/restaurants/detail?entry=ple&id=13441845&query=%EC%9E%A5%ED%84%B0%EC%B0%B8%EC%88%AF%EB%AC%B4%ED%95%9C%EB%A6%AC%ED%95%84
1610,Mokdong Station,홍장어,36,"장어,먹장어요리",https://store.naver.com/restaurants/detail?entry=ple&id=1265752563&query=%ED%99%8D%EC%9E%A5%EC%96%B4
1611,Mokdong Station,두껍다회선생,36,생선회,https://store.naver.com/restaurants/detail?entry=ple&id=1565012525&query=%EB%91%90%EA%BB%8D%EB%8B%A4%ED%9A%8C%EC%84%A0%EC%83%9D
1612,Mokdong Station,추억의한잔,35,생선회,https://store.naver.com/restaurants/detail?entry=ple&id=18417581&query=%EC%B6%94%EC%96%B5%EC%9D%98%ED%95%9C%EC%9E%94
1613,Mokdong Station,개성손만두요리전문점 신정점,35,"칼국수,만두",https://store.naver.com/restaurants/detail?entry=ple&id=1290997182&query=%EA%B0%9C%EC%84%B1%EC%86%90%EB%A7%8C%EB%91%90%EC%9A%94%EB%A6%AC%EC%A0%84%EB%AC%B8%EC%A0%90%20%EC%8B%A0%EC%A0%95%EC%A0%90
1614,Mokdong Station,달다랗다,35,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1100838835&query=%EB%8B%AC%EB%8B%A4%EB%9E%97%EB%8B%A4
1615,Mokdong Station,유진참치,35,생선회,https://store.naver.com/restaurants/detail?entry=ple&id=13221033&query=%EC%9C%A0%EC%A7%84%EC%B0%B8%EC%B9%98
1616,Mokdong Station,길이네족발,35,"족발,보쌈",https://store.naver.com/restaurants/detail?entry=ple&id=1830476027&query=%EA%B8%B8%EC%9D%B4%EB%84%A4%EC%A1%B1%EB%B0%9C
1617,Mokdong Station,온버드,34,이탈리아음식,https://store.naver.com/restaurants/detail?entry=ple&id=32693944&query=%EC%98%A8%EB%B2%84%EB%93%9C
1618,Mokdong Station,이화양꼬치,34,양꼬치,https://store.naver.com/restaurants/detail?entry=ple&id=34590189&query=%EC%9D%B4%ED%99%94%EC%96%91%EA%BC%AC%EC%B9%98
1619,Mokdong Station,소바루,34,"우동,소바",https://store.naver.com/restaurants/detail?entry=ple&id=1430269145&query=%EC%86%8C%EB%B0%94%EB%A3%A8
1620,Mokdong Station,엉짱윤치킨,33,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=1429372651&query=%EC%97%89%EC%A7%B1%EC%9C%A4%EC%B9%98%ED%82%A8
1621,Mokdong Station,원할머니 보쌈족발 목동사거리점,33,"족발,보쌈",https://store.naver.com/restaurants/detail?entry=ple&id=12042034&query=%EC%9B%90%ED%95%A0%EB%A8%B8%EB%8B%88%20%EB%B3%B4%EC%8C%88%EC%A1%B1%EB%B0%9C%20%EB%AA%A9%EB%8F%99%EC%82%AC%EA%B1%B0%EB%A6%AC%EC%A0%90
1622,Mokdong Station,스타벅스 목동역점,33,카페,https://store.naver.com/restaurants/detail?entry=ple&id=1877730326&query=%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4%20%EB%AA%A9%EB%8F%99%EC%97%AD%EC%A0%90
1623,Mokdong Station,맥줏당 남부법원점,33,"맥주,호프",https://store.naver.com/restaurants/detail?entry=ple&id=1782142739&query=%EB%A7%A5%EC%A4%8F%EB%8B%B9%20%EB%82%A8%EB%B6%80%EB%B2%95%EC%9B%90%EC%A0%90
1624,Mokdong Station,노형,33,한식,https://store.naver.com/restaurants/detail?entry=ple&id=1286047899&query=%EB%85%B8%ED%98%95
1625,Mokdong Station,조연탄 기다리면돼지,33,돼지고기구이,https://store.naver.com/restaurants/detail?entry=ple&id=32059092&query=%EC%A1%B0%EC%97%B0%ED%83%84%20%EA%B8%B0%EB%8B%A4%EB%A6%AC%EB%A9%B4%EB%8F%BC%EC%A7%80
1626,Mokdong Station,백채김치찌개 목동점,33,"찌개,전골",https://store.naver.com/restaurants/detail?entry=ple&id=37882538&query=%EB%B0%B1%EC%B1%84%EA%B9%80%EC%B9%98%EC%B0%8C%EA%B0%9C%20%EB%AA%A9%EB%8F%99%EC%A0%90
1627,Mokdong Station,스타벅스 목동오목로점,32,카페,https://store.naver.com/restaurants/detail?entry=ple&id=38563513&query=%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4%20%EB%AA%A9%EB%8F%99%EC%98%A4%EB%AA%A9%EB%A1%9C%EC%A0%90
1628,Omok Bridge Station,더아리엘 목동점,"3,240",뷔페,https://store.naver.com/restaurants/detail?entry=ple&id=1266733121&query=%EB%8D%94%EC%95%84%EB%A6%AC%EC%97%98%20%EB%AA%A9%EB%8F%99%EC%A0%90
1629,Omok Bridge Station,먹자대게,"2,904",대게요리,https://store.naver.com/restaurants/detail?entry=ple&id=1757807118&query=%EB%A8%B9%EC%9E%90%EB%8C%80%EA%B2%8C
1630,Omok Bridge Station,샤이바나 목동41타워점,"1,980",브런치,https://store.naver.com/restaurants/detail?entry=ple&id=1613521492&query=%EC%83%A4%EC%9D%B4%EB%B0%94%EB%82%98%20%EB%AA%A9%EB%8F%9941%ED%83%80%EC%9B%8C%EC%A0%90
