,station,name,category,review,url
99,Jongno 3-ga Station,키이스케이프 대학로점,방탈출카페,346,https://store.naver.com/restaurants/detail?entry=ple&id=37130987&query=%ED%82%A4%EC%9D%B4%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84%20%EB%8C%80%ED%95%99%EB%A1%9C%EC%A0%90
100,Jongno 3-ga Station,키이스케이프 명동점,방탈출카페,331,https://store.naver.com/restaurants/detail?entry=ple&id=37812669&query=%ED%82%A4%EC%9D%B4%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84%20%EB%AA%85%EB%8F%99%EC%A0%90
101,Jongno 3-ga Station,더큐이스케이프 대학로점,방탈출카페,334,https://store.naver.com/restaurants/detail?entry=ple&id=37429906&query=%EB%8D%94%ED%81%90%EC%9D%B4%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84%20%EB%8C%80%ED%95%99%EB%A1%9C%EC%A0%90
102,Jongno 3-ga Station,비밀의화원 대학로점,방탈출카페,322,https://store.naver.com/restaurants/detail?entry=ple&id=1625220556&query=%EB%B9%84%EB%B0%80%EC%9D%98%ED%99%94%EC%9B%90%20%EB%8C%80%ED%95%99%EB%A1%9C%EC%A0%90
103,Jongno 3-ga Station,티파니,룸카페,290,https://store.naver.com/restaurants/detail?entry=ple&id=33292267&query=%ED%8B%B0%ED%8C%8C%EB%8B%88
104,Jongno 3-ga Station,룸즈에이 대학로점,방탈출카페,242,https://store.naver.com/restaurants/detail?entry=ple&id=1954470905&query=%EB%A3%B8%EC%A6%88%EC%97%90%EC%9D%B4%20%EB%8C%80%ED%95%99%EB%A1%9C%EC%A0%90
105,Jongno 3-ga Station,비트포비아 명동,방탈출카페,195,https://store.naver.com/restaurants/detail?entry=ple&id=37629951&query=%EB%B9%84%ED%8A%B8%ED%8F%AC%EB%B9%84%EC%95%84%20%EB%AA%85%EB%8F%99
106,Jongno 3-ga Station,셜록홈즈 대학로점,방탈출카페,199,https://store.naver.com/restaurants/detail?entry=ple&id=1907056844&query=%EC%85%9C%EB%A1%9D%ED%99%88%EC%A6%88%20%EB%8C%80%ED%95%99%EB%A1%9C%EC%A0%90
107,Jongno 3-ga Station,지니어스 이스케이프,방탈출카페,77,https://store.naver.com/restaurants/detail?entry=ple&id=37558865&query=%EC%A7%80%EB%8B%88%EC%96%B4%EC%8A%A4%20%EC%9D%B4%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84
108,Jongno 3-ga Station,코난방탈출카페,방탈출카페,97,https://store.naver.com/restaurants/detail?entry=ple&id=37690673&query=%EC%BD%94%EB%82%9C%EB%B0%A9%ED%83%88%EC%B6%9C%EC%B9%B4%ED%8E%98
109,Jongno 3-ga Station,보드게임카페 보드스토리,보드카페,93,https://store.naver.com/restaurants/detail?entry=ple&id=33410043&query=%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98%20%EB%B3%B4%EB%93%9C%EC%8A%A4%ED%86%A0%EB%A6%AC
110,Jongno 3-ga Station,셜록홈즈 종각점,방탈출카페,78,https://store.naver.com/restaurants/detail?entry=ple&id=1186945281&query=%EC%85%9C%EB%A1%9D%ED%99%88%EC%A6%88%20%EC%A2%85%EA%B0%81%EC%A0%90
111,Jongno 3-ga Station,에이아이 이스케이프,방탈출카페,74,https://store.naver.com/restaurants/detail?entry=ple&id=1200461412&query=%EC%97%90%EC%9D%B4%EC%95%84%EC%9D%B4%20%EC%9D%B4%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84
